Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close,^VIX Adj Close,^VIX3M Adj Close,SPY Adj Close,IEI Adj Close,SHY Adj Close,BIL Adj Close,UUP Adj Close,FXF Adj Close,FXY Adj Close,VXX Adj Close,GLD Adj Close,TLT Adj Close,EMB Adj Close,IWM Adj Close,DIA Adj Close,SPY Adj Close,EEM Adj Close,VGK Adj Close,REM Adj Close,VNQ Adj Close,DMC Adj Close,GSG Adj Close,GDX Adj Close,BITO Adj Close,LQD Adj Close,IGSB Adj Close,HYG Adj Close
2004-02-25,49.36042404174805,39.34371566772461,31.141191482543945,34.32271957397461,58.63241958618164,14.930000305175781,,80.82964324951172,,61.83881378173828,,,,,,,49.36039352416992,,45.45433044433594,70.2133560180664,80.82965087890625,13.598630905151367,,,,,,,,54.5498046875,,
2004-02-26,49.203643798828125,39.40069580078125,31.178422927856445,34.51529312133789,58.53596878051758,14.829999923706055,,80.87892150878906,,61.81638717651367,,,,,,,49.203617095947266,,45.73005676269531,70.04805755615234,80.87890625,13.666131019592285,,,,,,,,54.58852767944336,,
2004-02-27,49.62909698486328,39.457679748535156,31.358400344848633,34.80419921875,58.69479751586914,14.550000190734863,,80.9352035522461,,61.86117935180664,,,,,,,49.62910079956055,,45.96638870239258,70.13402557373047,80.93521881103516,13.859885215759277,,,,,,,,54.7481803894043,,
2004-03-01,49.60997772216797,39.842411041259766,31.612838745117188,35.25815200805664,58.72091293334961,14.4399995803833,,81.73738861083984,,61.84096908569336,,,,,,,49.60996627807617,,46.6950798034668,70.72244262695312,81.73739624023438,14.175924301147461,,,,,,,,54.731170654296875,,
2004-03-02,49.295223236083984,39.69636535644531,31.47631072998047,35.175621032714844,58.51630401611328,14.859999656677246,,81.2588882446289,,61.781158447265625,,,,,,,49.295257568359375,,46.324825286865234,70.15388488769531,81.25889587402344,14.0631742477417,,,,,,,,54.62431335449219,,
2004-03-03,49.20531463623047,39.71772003173828,31.47631072998047,35.093074798583984,58.45379638671875,14.550000190734863,,81.40667724609375,,61.73632049560547,,,,,,,49.20530319213867,,46.3720703125,70.10758209228516,81.40666961669922,13.975821495056152,,,,,,,,54.60002517700195,,
2004-03-04,49.42451858520508,39.89582824707031,31.54457664489746,35.38885498046875,58.59587478637695,14.399999618530273,,81.61778259277344,,61.788673400878906,,,,,,,49.42451095581055,,46.95899200439453,70.0149917602539,81.6177749633789,14.071109771728516,,,,,,,,54.687469482421875,,
2004-03-05,50.37994384765625,40.0205078125,31.743162155151367,35.622711181640625,59.027950286865234,14.479999542236328,,81.8922348022461,,61.92326354980469,,,,,,,50.37993240356445,,47.065311431884766,70.219970703125,81.89222717285156,14.122724533081055,,,,,,,,55.27029800415039,,
2004-03-08,50.67778778076172,39.653594970703125,31.588022232055664,35.41636657714844,59.226905822753906,15.789999961853027,,80.89298248291016,,62.020469665527344,,,,,,,50.67781066894531,,46.399654388427734,69.5521469116211,80.89302825927734,13.987730026245117,,,,,,,,55.425724029541016,,
2004-03-09,51.01502990722656,39.4470100402832,31.34598159790039,35.07933044433594,59.31217575073242,16.600000381469727,,80.56932067871094,,62.05782699584961,,,,,,,51.015045166015625,,46.00577926635742,69.18846893310547,80.56929016113281,13.89640998840332,,,,,,,,55.53739929199219,,
2004-03-10,50.9813117980957,38.74170684814453,30.861928939819336,34.53594207763672,59.24394607543945,18.670000076293945,,79.2182846069336,,62.020469665527344,,,,,,,50.981300354003906,,45.040748596191406,67.99168395996094,79.21827697753906,13.578782081604004,,,,,,,,55.71708679199219,,
2004-03-11,51.054351806640625,38.246578216552734,30.371660232543945,34.13011932373047,59.3747673034668,20.670000076293945,,78.19092559814453,,62.072811126708984,,,,,,,51.05433654785156,,44.58778762817383,67.11225128173828,78.19094848632812,13.284975051879883,,,,,,,,55.479061126708984,,
2004-03-12,50.739620208740234,38.78801345825195,30.570249557495117,34.65974426269531,59.19275665283203,18.299999237060547,,79.2182846069336,,62.02790832519531,,,,,,,50.73965072631836,,45.78911209106445,67.77347564697266,79.21827697753906,13.39614200592041,,,,,,,,55.41596603393555,,
2004-03-15,50.823936462402344,38.20027542114258,30.272375106811523,34.21953582763672,59.20418930053711,21.1299991607666,,78.24722290039062,,61.99798583984375,,,,,,,50.823974609375,,44.60748291015625,67.07920837402344,78.2472152709961,13.14600658416748,,,,,,,,55.479061126708984,,
2004-03-16,51.245460510253906,38.41042709350586,30.371660232543945,33.95128631591797,59.346282958984375,20.34000015258789,,78.66240692138672,,62.042877197265625,,,,,,,51.24546813964844,,44.627174377441406,67.535400390625,78.66241455078125,13.308792114257812,,,,,,,,55.73167419433594,,
2004-03-17,51.16114044189453,38.823638916015625,30.837114334106445,34.707889556884766,59.3178825378418,18.110000610351562,,79.54197692871094,,62.042877197265625,,,,,,,51.161163330078125,,45.45433044433594,68.2759780883789,79.54193878173828,13.491430282592773,,,,,,,,55.76078796386719,,
2004-03-18,50.89140701293945,38.77732467651367,30.75643539428711,34.50843811035156,59.261009216308594,18.530000686645508,,79.56307983398438,,62.020469665527344,,,,,,,50.89138412475586,,45.17860412597656,68.30908203125,79.56307983398438,13.57083797454834,,,,,,,,55.52770233154297,,
2004-03-19,50.823936462402344,38.32849884033203,30.53302574157715,34.384613037109375,59.19850158691406,19.149999618530273,,78.42269134521484,,62.042877197265625,,,,,,,50.823974609375,,44.78471755981445,67.48025512695312,78.42266082763672,13.392168998718262,,,,,,,,55.44027328491211,,
2004-03-22,51.13304138183594,37.840484619140625,30.042747497558594,33.9719123840332,59.35194778442383,21.579999923706055,,77.42703247070312,,62.0802116394043,,,,,,,51.133060455322266,,43.9221076965332,66.67271423339844,77.42704772949219,13.177769660949707,,,,,,,,55.65393829345703,,
2004-03-23,51.2230110168457,37.79774856567383,30.073787689208984,34.1507568359375,59.35770034790039,20.670000076293945,,77.29287719726562,,62.09522247314453,,,,,,,51.222957611083984,,43.9969596862793,66.62637329101562,77.29287719726562,13.310382843017578,,,,,,,,55.75594711303711,,
2004-03-24,51.19487762451172,37.75856018066406,29.788305282592773,33.77933120727539,59.391761779785156,19.809999465942383,,77.35641479492188,,62.1102294921875,,,,,,,51.19485855102539,,43.937870025634766,66.6661148071289,77.35640716552734,13.32070255279541,,,,,,,,55.702545166015625,,
2004-03-25,50.99815368652344,38.29287338256836,30.19789695739746,34.3089599609375,59.35770034790039,17.8799991607666,,78.38028717041016,,62.10267639160156,,,,,,,50.99817657470703,,44.95016860961914,67.62593841552734,78.38030242919922,13.450933456420898,,,,,,,,55.55195617675781,,
2004-03-26,50.45863723754883,38.3854866027832,30.34685516357422,34.41899871826172,59.153011322021484,17.329999923706055,,78.40148162841797,,62.042877197265625,,,,,,,50.45862579345703,,45.06419372558594,67.65240478515625,78.40147399902344,13.426315307617188,,,,,,,,55.13910675048828,,
2004-03-29,50.12141418457031,38.767887115478516,30.602691650390625,34.81107711791992,59.04497146606445,16.5,,79.5030746459961,,61.99798583984375,,,,,,,50.121395111083984,,45.92837905883789,68.52618408203125,79.5030517578125,13.598630905151367,,,,,,,,55.22658157348633,,
2004-03-30,50.08769989013672,38.98230743408203,30.808618545532227,35.223758697509766,58.811893463134766,16.280000686645508,,79.77137756347656,,61.990638732910156,,,,,,,50.087646484375,,46.30327606201172,68.8439712524414,79.7713623046875,13.765387535095215,,,,,,,,55.09058380126953,,
2004-03-31,50.32938003540039,39.053775787353516,30.827346801757812,35.36133575439453,59.09613800048828,16.739999771118164,,79.86316680908203,,62.035369873046875,,,,,,,50.32936096191406,,46.405853271484375,68.79094696044922,79.86314392089844,13.936119079589844,,,,,,,,55.28969192504883,,
2004-04-01,50.164581298828125,39.2539176940918,31.014558792114258,35.52641296386719,59.124629974365234,16.649999618530273,,80.34333801269531,,61.960533142089844,,,,,,,50.16461944580078,,46.914913177490234,68.89689636230469,80.3433609008789,14.049671173095703,,,,,,,,55.26581954956055,,
2004-04-02,48.92335510253906,39.61128616333008,31.014558792114258,35.96662902832031,58.58319091796875,15.640000343322754,,80.95061492919922,,61.74334716796875,,,,,,,48.92334747314453,,47.51076126098633,69.47942352294922,80.95062255859375,14.190223693847656,,,,,,,,54.40290832519531,,
2004-04-05,48.539649963378906,39.872169494628906,31.22673225402832,35.59519577026367,58.22416305541992,14.970000267028809,,81.39547729492188,,61.6834716796875,,,,,,,48.53966522216797,,47.64888000488281,69.94280242919922,81.39545440673828,14.289478302001953,,,,,,,,54.129905700683594,,
2004-04-06,48.80479431152344,39.76494216918945,31.282878875732422,35.49201202392578,58.38943862915039,15.319999694824219,,81.13421630859375,,61.75835418701172,,,,,,,48.804866790771484,,47.06881332397461,69.92960357666016,81.13422393798828,14.368891716003418,,,,,,,,54.38341522216797,,
2004-04-07,48.691986083984375,39.60056686401367,31.12688636779785,35.643341064453125,58.24698257446289,15.760000228881836,,80.94355773925781,,61.7733154296875,,,,,,,48.69198226928711,,47.4239616394043,69.70449829101562,80.94355773925781,14.317275047302246,,,,,,,,54.39802932739258,,
2004-04-08,48.55094528198242,39.54338073730469,31.05824089050293,35.36821746826172,58.28119659423828,16.260000228881836,,80.75994110107422,,61.7733154296875,,,,,,,48.55093765258789,,47.001708984375,69.30070495605469,80.75997161865234,14.329188346862793,,,,,,,,54.45162582397461,,
2004-04-12,48.37603759765625,39.668460845947266,31.170555114746094,35.003658294677734,58.26405715942383,15.279999732971191,,81.07772064208984,,61.71345138549805,,,,,,,48.376014709472656,,47.12405014038086,69.71109008789062,81.07770538330078,14.439562797546387,,,,,,,,54.120140075683594,,
2004-04-13,47.851314544677734,39.1359748840332,30.746231079101562,34.3914909362793,58.161468505859375,17.260000228881836,,79.94087982177734,,61.63107681274414,,,,,,,47.85131072998047,,46.02704620361328,68.73800659179688,79.94084930419922,14.271220207214355,,,,,,,,53.77886199951172,,
2004-04-14,47.811824798583984,39.0073356628418,30.46539878845215,33.95815658569336,57.9904899597168,15.619999885559082,,80.06794738769531,,61.52622985839844,,,,,,,47.81180953979492,,45.88497543334961,68.98957824707031,80.06793975830078,14.060791015625,,,,,,,,53.70574951171875,,
2004-04-15,47.52971267700195,39.02519226074219,30.646385192871094,34.18513870239258,57.904972076416016,15.739999771118164,,79.76435852050781,,61.563690185546875,,,,,,,47.52971267700195,,45.52983093261719,68.76443481445312,79.7643051147461,13.94405746459961,,,,,,,,53.4814567565918,,
2004-04-16,47.71025848388672,39.21102523803711,30.808618545532227,34.639122009277344,58.06456756591797,14.9399995803833,,80.37864685058594,,61.646018981933594,,,,,,,47.710289001464844,,45.8770866394043,69.3201904296875,80.378662109375,14.047287940979004,,,,,,,,53.788604736328125,,
2004-04-19,47.60871887207031,39.257484436035156,30.777429580688477,34.6253547668457,57.9904899597168,15.420000076293945,,80.37864685058594,,61.571136474609375,,,,,,,47.608734130859375,,46.21644592285156,69.19434356689453,80.378662109375,14.071109771728516,,,,,,,,53.691104888916016,,
2004-04-20,47.17426300048828,38.632083892822266,30.864788055419922,34.08197021484375,57.80241394042969,16.670000076293945,,79.02996826171875,,61.42889404296875,,,,,,,47.174251556396484,,45.19441223144531,68.24061584472656,79.02993774414062,13.948028564453125,,,,,,,,53.340084075927734,,
2004-04-21,47.40560531616211,38.88226318359375,30.577730178833008,34.29518508911133,57.66561508178711,15.600000381469727,,79.5595474243164,,61.43638610839844,,,,,,,47.40559768676758,,45.93233108520508,68.41944122314453,79.55953979492188,13.844795227050781,,,,,,,,53.38395690917969,,
2004-04-22,47.68770980834961,39.5004997253418,31.033281326293945,34.900489807128906,57.87651443481445,14.609999656677246,,80.67520141601562,,61.52622985839844,,,,,,,47.68769454956055,,46.56371307373047,69.41956329345703,80.67522430419922,13.840827941894531,,,,,,,,53.67646408081055,,
2004-04-23,47.41685104370117,39.49694061279297,30.920961380004883,34.790435791015625,57.76250457763672,14.010000228881836,,80.75289154052734,,61.39893341064453,,,,,,,47.416893005371094,,46.46507263183594,69.49240112304688,80.75288391113281,13.94405746459961,,,,,,,,53.4473762512207,,
2004-04-26,47.495872497558594,39.32897186279297,30.78990364074707,34.769805908203125,57.745452880859375,14.770000457763672,,80.6399154663086,,61.406436920166016,,,,,,,47.49586486816406,,46.56371307373047,69.51228332519531,80.63992309570312,13.745534896850586,,,,,,,,53.45220947265625,,
2004-04-27,47.67641830444336,39.418312072753906,30.939674377441406,34.75604248046875,57.887908935546875,15.069999694824219,,80.71053314208984,,61.48130416870117,,,,,,,47.676395416259766,,46.4453239440918,69.58513641357422,80.71052551269531,13.672481536865234,,,,,,,,53.70574951171875,,
2004-04-28,47.23067092895508,38.86436462402344,30.565244674682617,34.13011932373047,57.6200065612793,16.290000915527344,,79.66546630859375,,61.35404968261719,,,,,,,47.23067092895508,,45.474586486816406,68.7306900024414,79.66543579101562,13.280998229980469,,,,,,,,53.37908172607422,,
2004-04-29,46.99936294555664,38.49628448486328,30.20954704284668,33.5179557800293,57.4547119140625,16.600000381469727,,78.96639251708984,,61.34653854370117,,,,,,,46.99936294555664,,44.570945739746094,68.26046752929688,78.96639251708984,12.843462944030762,,,,,,,,53.14021301269531,,
2004-04-30,47.191192626953125,38.18537139892578,30.303163528442383,33.35975646972656,57.437618255615234,17.190000534057617,,78.35208129882812,,61.376487731933594,,,,,,,47.191219329833984,,43.84485626220703,67.79019165039062,78.35206604003906,12.570297241210938,,,,,,,,53.14021301269531,,
2004-05-03,47.25063705444336,38.592769622802734,30.51534080505371,33.61424255371094,57.351924896240234,16.6200008392334,,79.19235229492188,,61.40345001220703,,,,,,,47.25068283081055,,44.42099380493164,68.41944122314453,79.19235229492188,12.696558952331543,,,,,,,,53.209720611572266,,
2004-05-04,46.92780303955078,38.632083892822266,30.627660751342773,34.14387893676758,57.45479965209961,16.549999237060547,,79.12879943847656,,61.388553619384766,,,,,,,46.927791595458984,,44.66958999633789,68.30684661865234,79.12879943847656,12.94510555267334,,,,,,,,53.033512115478516,,
2004-05-05,46.797515869140625,38.79289627075195,30.665103912353516,33.87562561035156,57.380489349365234,15.770000457763672,,79.63723754882812,,61.36600875854492,,,,,,,46.797508239746094,,44.866886138916016,68.52536010742188,79.63717651367188,12.976865768432617,,,,,,,,52.955162048339844,,
2004-05-06,46.67289733886719,38.4105110168457,30.390535354614258,33.54546356201172,57.20335388183594,17.049999237060547,,78.9522476196289,,61.350975036621094,,,,,,,46.67292022705078,,44.21184158325195,67.95577239990234,78.95227813720703,12.707673072814941,,,,,,,,52.715362548828125,,
2004-05-07,46.061195373535156,37.874454498291016,29.885051727294922,32.60314178466797,56.7176513671875,18.1299991607666,,77.6458969116211,,61.09605026245117,,,,,,,46.0611572265625,,42.953041076660156,66.99542236328125,77.64591217041016,12.42180347442627,,,,,,,,52.03010177612305,,
2004-05-10,45.953556060791016,37.349124908447266,29.42949867248535,32.0872688293457,56.631893157958984,19.770000457763672,,76.8480224609375,,61.12602233886719,,,,,,,45.953548431396484,,42.191444396972656,66.17414093017578,76.84799194335938,11.822272300720215,,,,,,,,51.6434326171875,,
2004-05-11,46.163150787353516,37.67432403564453,29.604223251342773,32.35551834106445,56.77475357055664,18.56999969482422,,77.4976577758789,,61.13349914550781,,,,,,,46.16313552856445,,43.11087417602539,66.39266967773438,77.49765014648438,12.173260688781738,,,,,,,,51.74619674682617,,
2004-05-12,45.85725784301758,37.810123443603516,29.73528289794922,32.58938217163086,56.69476318359375,18.139999389648438,,77.99195098876953,,61.14851760864258,,,,,,,45.85723114013672,,43.438419342041016,66.889404296875,77.991943359375,12.177230834960938,,,,,,,,51.765777587890625,,
2004-05-13,45.68169021606445,37.702903747558594,29.73528289794922,32.49995803833008,56.683284759521484,18.860000610351562,,77.66708374023438,,61.118553161621094,,,,,,,45.681678771972656,,42.84255599975586,66.38607025146484,77.66712188720703,12.145465850830078,,,,,,,,51.49167251586914,,
2004-05-14,46.05549240112305,37.68862533569336,29.816415786743164,32.479339599609375,56.69476318359375,18.469999313354492,,77.7024154663086,,61.215999603271484,,,,,,,46.055511474609375,,42.676822662353516,66.53179168701172,77.70243835449219,11.825451850891113,,,,,,,,51.80494689941406,,
2004-05-17,46.463287353515625,37.2597770690918,29.52311897277832,32.080379486083984,56.98046875,19.959999084472656,,77.03863525390625,,61.29848098754883,,,,,,,46.46333312988281,,42.27037048339844,65.94226837158203,77.03863525390625,11.352180480957031,,,,,,,,52.05455780029297,,
2004-05-18,46.282081604003906,37.5563850402832,29.73528289794922,32.28672409057617,57.00905990600586,19.329999923706055,,77.42703247070312,,61.23854064941406,,,,,,,46.282081604003906,,42.74784851074219,66.21382141113281,77.42704772949219,11.68966007232666,,,,,,,,52.127967834472656,,
2004-05-19,46.129150390625,37.50636672973633,29.672882080078125,32.25921630859375,56.911895751953125,18.93000030517578,,77.1587142944336,,61.20851135253906,,,,,,,46.12913131713867,,42.44399642944336,66.03502655029297,77.15872192382812,12.012853622436523,,,,,,,,51.9566535949707,,
2004-05-20,46.485984802246094,37.52064514160156,29.691608428955078,32.38302993774414,57.066219329833984,18.670000076293945,,77.40585327148438,,61.23854064941406,,,,,,,46.485984802246094,,42.53082275390625,66.24697875976562,77.40584564208984,11.939004898071289,,,,,,,,52.24547576904297,,
2004-05-21,46.29904556274414,37.663612365722656,29.778976440429688,32.6237678527832,56.974754333496094,18.489999771118164,,77.54000091552734,,61.23854064941406,,,,,,,46.29909133911133,,42.92937088012695,66.29881286621094,77.5400390625,12.135138511657715,,,,,,,,52.201416015625,,
2004-05-24,46.44633102416992,37.806541442871094,29.885051727294922,32.953941345214844,57.02047348022461,18.079999923706055,,77.86483001708984,,61.2534294128418,,,,,,,46.44633102416992,,43.48576354980469,66.33865356445312,77.86482238769531,12.32413387298584,,,,,,,,52.411869049072266,,
2004-05-25,46.58229064941406,38.44625473022461,30.328123092651367,33.38725280761719,57.00334930419922,15.960000038146973,,78.9804916381836,,61.2534294128418,,,,,,,46.58229446411133,,44.39337158203125,67.27528381347656,78.98050689697266,12.595711708068848,,,,,,,,52.465694427490234,,
2004-05-26,46.83150863647461,38.524871826171875,30.303163528442383,33.793087005615234,57.1462287902832,15.970000267028809,,79.2558822631836,,61.36600875854492,,,,,,,46.83151626586914,,44.69721984863281,67.32855224609375,79.25588989257812,12.546475410461426,,,,,,,,52.700660705566406,,
2004-05-27,47.1996955871582,38.703556060791016,30.51534080505371,33.92376708984375,57.420475006103516,15.279999732971191,,79.70075988769531,,61.395938873291016,,,,,,,47.19965744018555,,44.70905303955078,67.9595718383789,79.7007827758789,12.744997024536133,,,,,,,,52.94048309326172,,
2004-05-28,47.069366455078125,38.73930358886719,30.52781105041504,34.04758834838867,57.2204704284668,15.5,,79.69371795654297,,61.37351608276367,,,,,,,47.06941223144531,,44.78797149658203,67.8798828125,79.6937026977539,12.717201232910156,,,,,,,,52.862144470214844,,
2004-06-01,46.63839340209961,38.775020599365234,30.5340633392334,33.910003662109375,57.15569305419922,16.299999237060547,,79.5877914428711,,61.2863655090332,,,,,,,46.638397216796875,,45.21416091918945,67.8665771484375,79.58779907226562,12.629058837890625,,,,,,,,52.5800895690918,,
2004-06-02,46.51897430419922,38.88226318359375,30.658864974975586,34.18513870239258,57.17863845825195,16.079999923706055,,79.88434600830078,,61.24879837036133,,,,,,,46.51899337768555,,45.06419372558594,68.3182601928711,79.88430786132812,12.629058837890625,,,,,,,,52.44246292114258,,
2004-06-03,46.61565017700195,38.57133865356445,30.509082794189453,33.87562561035156,57.15569305419922,17.030000686645508,,79.1500015258789,,61.263832092285156,,,,,,,46.61564254760742,,44.19607162475586,67.8465805053711,79.14998626708984,12.348745346069336,,,,,,,,52.5800895690918,,
2004-06-04,46.34272766113281,38.80362319946289,30.652637481689453,33.992549896240234,57.035343170166016,16.780000686645508,,79.77843475341797,,61.16621780395508,,,,,,,46.34272766113281,,44.74850845336914,68.19877624511719,79.77845001220703,12.530590057373047,,,,,,,,52.39331817626953,,
2004-06-07,46.35406494140625,39.382564544677734,31.033281326293945,34.46028137207031,57.09262466430664,15.390000343322754,,80.99298858642578,,61.1887321472168,,,,,,,46.35404586791992,,45.557456970214844,69.07559967041016,80.99298095703125,12.96336555480957,,,,,,,,52.4621696472168,,
2004-06-08,46.43937301635742,39.43260955810547,30.97711181640625,34.54281997680664,56.95505905151367,15.010000228881836,,81.10599517822266,,61.196224212646484,,,,,,,46.43936538696289,,45.5140495300293,69.4011459350586,81.10594177246094,12.783109664916992,,,,,,,,52.46706771850586,,
2004-06-09,46.240352630615234,39.08237075805664,30.833589553833008,34.240169525146484,56.97225570678711,15.390000343322754,,80.35039520263672,,61.0986328125,,,,,,,46.24032211303711,,44.689327239990234,69.05567932128906,80.35039520263672,12.49406909942627,,,,,,,,52.23604965209961,,
2004-06-10,46.331321716308594,39.17172622680664,30.952150344848633,34.2332878112793,56.91494369506836,15.039999961853027,,80.74581146240234,,61.091121673583984,,,,,,,46.33132553100586,,44.866886138916016,69.2550048828125,80.74584197998047,12.508362770080566,,,,,,,,52.26557922363281,,
2004-06-14,45.96171188354492,38.767887115478516,30.640125274658203,33.799964904785156,56.75441360473633,16.06999969482422,,79.9478988647461,,60.93341064453125,,,,,,,45.96174621582031,,43.98691177368164,68.82317352294922,79.94792175292969,12.026354789733887,,,,,,,,52.00015640258789,,
2004-06-15,46.93405532836914,39.085960388183594,30.814878463745117,34.32958984375,57.23598861694336,15.050000190734863,,80.51282501220703,,61.136146545410156,,,,,,,46.93404006958008,,44.78797149658203,69.16197967529297,80.51278686523438,12.259016036987305,,,,,,,,52.58993911743164,,
2004-06-16,46.75209045410156,39.11454391479492,30.95838165283203,34.350223541259766,57.12130355834961,14.789999961853027,,80.49869537353516,,61.091121673583984,,,,,,,46.75210189819336,,44.874778747558594,69.08223724365234,80.49869537353516,12.094642639160156,,,,,,,,52.594852447509766,,
2004-06-17,47.059146881103516,39.10381317138672,30.96463394165039,34.398372650146484,57.184417724609375,15.149999618530273,,80.37864685058594,,61.16621780395508,,,,,,,47.05915832519531,,44.760337829589844,69.05567932128906,80.378662109375,12.154994010925293,,,,,,,,52.69805908203125,,
2004-06-18,46.95684051513672,39.11454391479492,31.07072639465332,34.6047248840332,57.27041244506836,14.989999771118164,,80.53033447265625,,61.12864303588867,,,,,,,46.956825256347656,,44.914249420166016,69.29838562011719,80.53032684326172,12.08591079711914,,,,,,,,52.634193420410156,,
