,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
19,505,AQ Group,Industrial Components,2.464,-16.962,1.181,2832.0,4920.0,0.13523,5360.142,40.059,0.127,-316.0,2743.0,-0.023330000000000004,-0.00846,-0.12844,Sweden,Mid Cap,AQ,13.626,2022-04-21,AQ.ST,0.01137,15.315,0.923,1.954,0.17254999999999998,2022-04-22,Q1-2022,Industrials,-0.11520233321181189,0.5756097560975609,-0.008152886534891213,-0.18607515048026543,0.3623385525544832,0.3499919957077621,0.40157129613594084,1.5631255390287686,-1.6753584793205982,3.167983223207346
20,296,Arcane Crypto,Internet Transactions,2.186,-6.266,1.835,27.788,181.044,-0.25819,785.927,84.787,-1.0973,-125.433,148.948,-0.27244,-0.5142,-0.63406,Sweden,First North,ARCANE,-22.799,2022-02-25,ARCANE.ST,,-4.812,2.366,5.277,68.10076,2022-04-22,Q4-2021,Technology,-0.8421261111260305,0.15348754998784825,0.020039413201139,0.203694205483506,0.9496468187403081,0.839302604448952,0.9016665708161526,2.396847050228997,-4.463448015094359,-5.869765646221441
21,381,Arctic Paper,Forest & Wood Products,0.641,10.267,1.428,1578.682,5328.063,0.16313,1801.488,52.069,0.1023,175.456,2034.066,0.23809999999999998,0.57767,0.8495199999999999,Sweden,Small Cap,ARP,3.79,2022-03-24,ARP.ST,0.03431,6.353,0.237,0.886,0.11823,2022-04-22,Q4-2021,Materials,0.08625875463234722,0.29629567067806817,-0.03499388345012866,-0.5939969068396351,0.4261847833497774,0.39753225317730845,0.5399426088727797,0.639882664078157,2.41188007795621,3.104287661477259
22,14,Arise Windpower,Wind Energy,4.476,122.476,0.184,232.0,1511.0,0.07322000000000001,2327.036,52.139,0.08432,19.0,676.0,0.11395,0.27716999999999997,0.00384,Sweden,Small Cap,ARISE,35.849,2022-02-17,ARISE.ST,,34.592,8.371,3.442,0.06559,2022-04-22,Q4-2021,Utilities,0.028106508875739646,0.15354070152217075,-0.007059864187151876,-0.14153159369968288,0.4671805278244363,0.4408329777831992,0.4571751251862551,1.1864734858457258,-1.5872922409330827,3.15208260745833
23,1574,Arjo,Medical Supplies,55.786,29.169,0.609,4250.0,15231.0,0.12537,20563.939,38.011,0.10249000000000001,705.0,7152.0,-0.18903999999999999,-0.36017000000000005,0.02817,Sweden,Large Cap,ARJO B,23.814,2022-04-22,ARJO-B.ST,0.015229999999999999,28.055,2.218,2.875,0.08491,2022-04-22,Q1-2022,Health Care,0.09857382550335571,0.27903617621955223,0.03519429278746511,0.8091934778252124,0.3621259471354821,0.3258916402208696,0.39862039215257783,0.33503891874434255,-3.8285842571841577,-11.314579932285664
24,1793,Ascelia Pharma,Pharmaceuticals,0.819,-6.699,,,333.493,-2.94836,781.11,42.81,-0.409,-116.597,307.834,-0.14991,-0.22625,-0.36544,Sweden,Small Cap,ACE,-3.77,2022-02-10,ACE.ST,,-6.013,,2.537,0.3059,2022-04-22,Q4-2021,Health Care,-0.3787658283360512,,0.0147819974675516,0.3350889811071882,0.3715870118305087,0.3519116401093659,0.4043082651890138,0.7628009058540317,-4.8807116412612785,-1.1514551931741195
25,1473,Aspire Global,Gambling & Casinos,9.386,8.929,0.983,760.324,2254.295,0.28465,5039.064,63.348,0.63144,564.322,1362.97,0.0018599999999999999,0.42292,0.62406,Sweden,First North,ASPIRE,15.833,2022-02-17,ASPIRE.ST,,5.769,2.274,3.697,0.48220999999999997,2022-04-22,Q4-2021,Consumer Durables,0.41403846012751566,0.3372779516434184,0.048396842876610724,0.5960709081757305,0.4604661711886305,0.31454138261421094,0.7441470229027461,0.735261505102556,2.195941149812914,2.1630479477473092
26,17,Assa Abloy,Construction Supplies,434.33,30.518,0.731,37777.0,129975.0,0.15027,285709.5,31.112,0.15663,9362.0,69583.0,-0.00388,0.027200000000000002,0.03571,Sweden,Large Cap,ASSA B,22.056,2022-02-04,ASSA-B.ST,0.01636,26.17,3.007,4.106,0.10685,2022-04-22,Q4-2021,Industrials,0.13454435709871665,0.2906482015772264,0.09763801748063572,3.5324223535500554,0.25473636756384843,0.23156059113729266,0.2533296197498964,0.9103388049645262,3.583276852950762,5.5493644271950515
27,18,AstraZeneca,Pharmaceuticals,650.92,-45.545,0.355,210831.203,889263.812,0.01381,1958510.0,26.899,0.0028499999999999997,-43001.801,331421.906,0.16155,0.18797,0.43078000000000005,Sweden,Large Cap,AZN,242.777,2022-02-10,AZN.ST,0.01422,2000.633,6.202,5.909,0.57897,2022-04-22,Q4-2021,Health Care,-0.12974942277955517,0.2370851036047782,0.036407872275754816,1.2595573224699417,0.2397877113100377,0.21470872466312052,0.26492137772461266,0.1818397150237471,3.8525283381918705,2.004263610953752
28,19,Atlas Copco A,Industrial Machinery,705.994,34.771,0.811,46529.0,136683.0,0.3064,592181.625,36.864,0.26806,17031.0,67633.0,-0.16793,-0.1363,-0.09407,Sweden,Large Cap,ATCO A,25.482,2022-01-25,ATCO-A.ST,0.015780000000000002,32.347,5.339,8.756,0.20568,2022-04-22,Q4-2021,Industrials,0.25181494240977037,0.3404154137676229,-0.04634333694840642,-1.4219822214680435,0.29131831134983505,0.27194051770081984,0.2986983188913082,1.01885783625824,-2.737664468398186,-1.4890494695555938
29,920,Attendo,Healthcare Facilities,7.719,4.656,0.611,4182.0,21076.0,0.04332,4493.014,32.379,0.0113,965.0,4957.0,-0.17192,-0.25601,-0.43552,Sweden,Mid Cap,ATT,23.654,2022-02-10,ATT.ST,,80.0,0.349,0.906,0.050019999999999995,2022-04-22,Q4-2021,Health Care,0.19467419810369174,0.19842474852913267,-0.04224440769574134,-1.2877963497553562,0.30177786908310317,0.27030757733991057,0.30065032563741284,0.9462375688102266,-2.9450394663737685,-0.24425472470361237
30,21,Autoliv,Auto & Equipment,234.501,32.544,1.044,11250.99,65181.91,0.15221,70990.906,37.282,0.135,2181.4,22309.01,-0.24984,-0.1361,-0.12521000000000002,Sweden,Large Cap,ALIV SDB,16.641,2022-04-22,ALIV-SDB.ST,0.0311,20.088,1.043,3.182,-0.05371000000000001,2022-04-22,Q1-2022,Consumer Durables,0.09778112072207598,0.1726090873986356,-0.04249812031580702,-1.0019215979407956,0.3073720310911277,0.279335605488781,0.38875467629560817,1.3827542864179554,0.28549578035691225,0.678283702091482
31,1557,Awardit,Advertising,4.226,-15.715,0.453,195.454,1168.476,0.11871000000000001,1921.448,50.896,0.060880000000000004,-122.269,505.595,-0.17678999999999997,-0.01915,1.03982,Sweden,First North,AWRD,28.791,2022-02-25,AWRD.ST,,54.362,3.63,3.8,2.83117,2022-04-22,Q4-2021,Consumer Durables,-0.24183190102750224,0.16727258411811624,0.1195339619967355,2.1326101425848702,0.4930464591617589,0.4512318615680339,0.5137117357081272,1.361221523354473,3.0374384890264907,0.5158168557297068
32,24,Axfood,Food Retail,115.684,78.843,2.534,9097.0,24185.0,0.28378,61261.34,27.291,0.56043,777.0,4045.0,0.19192,0.37754,0.40747,Sweden,Large Cap,AXFO,23.365,2022-04-21,AXFO.ST,0.026549999999999997,25.654,1.0,15.145,0.28664,2022-04-22,Q1-2022,Food and Beverage,0.19208899876390606,0.37614223692371307,-0.07083198223042542,-2.314113436324457,0.2078170535501528,0.17273946595388295,0.28053328337287353,0.0315572716636345,1.7041988332811335,2.0928846167198536
33,1769,Azelio,Renewable Energy,14.935,-2.991,0.001,137.736,1252.402,-0.61422,1255.527,134.695,-0.36293,-419.732,1008.102,-0.35697,-0.58423,-0.7881699999999999,Sweden,First North,AZELIO,-2.284,2022-02-25,AZELIO.ST,,-3.354,1080.488,1.245,0.35811,2022-04-22,Q4-2021,Utilities,-0.4163586621195078,0.10997746729883855,-0.2821371801147424,-2.0725517187965625,1.0671803875837593,0.8175636169319777,1.2476552189374888,1.213690428769316,-4.192836095090037,-1.3692458337669033
34,1313,B3 Consulting,IT Consulting,2.99,14.522,1.647,283.5,559.7,0.33860999999999997,1020.901,52.059,0.23279,70.3,194.6,0.40995,0.73977,1.47976,Sweden,Small Cap,B3,15.173,2022-02-18,B3.ST,0.02941,22.093,1.107,5.246,0.09273999999999999,2022-04-22,Q4-2021,Technology,0.36125385405960947,0.5065213507236019,0.23336689769755847,4.717970561419316,0.45729357233547113,0.4276857709548643,0.45333961264665523,0.8716599814672936,6.831301072475192,5.580816047298754
35,377,Bactiguard,Medical Equipment,1.189,-800.773,0.211,78.795,849.29,-0.09515000000000001,4135.192,40.098,-0.10855000000000001,-5.164,541.45,-0.21333,-0.25972,-0.37895,Sweden,Mid Cap,BACTI B,-76.874,2022-02-08,BACTI-B.ST,,-70.238,23.095,7.637,0.25780000000000003,2022-04-22,Q4-2021,Health Care,-0.00953735340289962,0.09277749649707404,-0.043413311656821274,-1.2008976022113866,0.38304336974668884,0.36461074037577046,0.33132681166112155,-0.004690995583661597,-7.944086012985285,-3.807909419783728
36,1517,Balco Group,Construction Supplies,2.412,-59.309,0.9,296.3,1245.6,0.14227,2348.645,41.022,0.13208,-39.6,692.0,-0.17791,-0.18167999999999998,0.15678,Sweden,Mid Cap,BALCO,20.726,2022-02-17,BALCO.ST,0.01866,25.696,2.096,3.394,0.01823,2022-04-22,Q4-2021,Industrials,-0.05722543352601156,0.2378773281952473,0.07748685624487017,1.713280311307043,0.38351249702410906,0.35293381499472093,0.4145140544285895,0.5195245518837823,0.3120329208506131,-5.241418755976393
37,1450,Bambuser,Online Services,4.671,-7.996,0.159,-35.796,869.472,-0.89554,2078.41,70.579,-0.30036999999999997,-259.938,769.494,-0.24356999999999998,-0.53315,-0.6059899999999999,Sweden,First North,BUSER,-6.65,2022-02-11,BUSER.ST,,-8.491,15.009,2.701,1.28789,2022-04-22,Q4-2021,Technology,-0.33780380353842915,-0.04116981340399691,-0.18277679481603681,-3.1075825431072155,0.6890560307791821,0.6346573404573392,0.539061142162558,0.041039059687059766,-11.162780839691221,-7.595078689700035
38,27,BE Group,Industrial Components,13.974,51.289,1.709,1222.0,3589.0,0.33567,2667.05,73.54,0.3699,52.0,1568.0,0.7596599999999999,0.92488,2.5,Sweden,Small Cap,BEGR,4.583,2022-04-21,BEGR.ST,0.05854,4.589,0.435,1.701,0.28362,2022-04-22,Q1-2022,Industrials,0.03316326530612245,0.34048481471161884,-0.05172836168139472,-0.6079078792670289,0.601790166725615,0.5343823923690381,0.7798850485927606,0.7714094475178794,7.783991323765059,6.436720955153133
39,29,Beijer Alma,Industrial Components,22.505,-26.225,0.849,1744.9,6344.1,0.19768,12745.41,45.554,0.19909,-486.0,2854.0,-0.13497,-0.03645,0.24565,Sweden,Mid Cap,BEIA B,18.159,2022-02-16,BEIA-B.ST,0.01655,22.431,2.365,4.466,0.3543,2022-04-22,Q4-2021,Industrials,-0.1702873160476524,0.27504295329518763,0.02645516929275671,0.5457552399531086,0.38228309977141195,0.3634225279947507,0.44427540747880073,1.600315623835087,2.852776282209454,2.8525507240117367
40,30,Beijer Electronics,Computer Hardware,0.793,-20.036,0.757,,2139.075,0.05316,1870.299,57.333,0.04875,-93.348,729.196,-0.0092,0.05383,0.24952000000000002,Sweden,Mid Cap,BELE,39.282,2022-01-27,BELE.ST,0.00774,51.668,1.155,2.565,0.13544,2022-04-22,Q4-2021,Technology,-0.12801496442657392,,-0.03499191623202702,-0.5280512724633172,0.5305476088807881,0.5050302905919649,0.6073391475671795,1.3937548978464038,3.640603554041684,0.5006223580793635
41,28,Beijer Ref,Installation,77.146,-54.968,1.037,,17427.0,0.14209,68050.109,51.271,0.18614,-1238.0,5743.0,0.11808999999999999,-0.02198,0.32667,Sweden,Large Cap,BEIJ B,49.237,2022-04-21,BEIJ-B.ST,0.00618,63.658,3.764,11.849,0.38717,2022-04-22,Q1-2022,Industrials,-0.2155667769458471,,0.056494254936224286,1.0135140744051716,0.40616555408005767,0.376801942675479,0.5108744044374949,1.8083629156643362,3.854110395272243,2.171141684173016
42,26,Bergman & Beving,Industrial Components,2.748,71.872,0.88,1904.0,5097.0,0.08402,3665.45,36.991,0.10590999999999999,51.0,1778.0,0.03406,-0.11052,0.11238,Sweden,Mid Cap,BERG B,15.545,2022-02-09,BERG-B.ST,0.02246,18.642,0.817,2.062,0.07896,2022-04-22,Q3-2022,Industrials,0.028683914510686165,0.3735530704335884,0.0369970438297913,0.8833781232012413,0.3838606524730505,0.374311516697266,0.38384865865869866,1.55164180235497,2.634783153817702,0.801403112816514
43,31,Bergs Timber,Forest & Wood Products,3.42,-13.891,1.319,1271.0,2316.0,0.27116,2180.919,46.199,0.25804,-157.0,1616.0,0.30228,0.15625,0.06981,Sweden,Small Cap,BRG B,5.643,2022-02-03,BRG-B.ST,0.04769,5.23,0.714,1.35,0.3696,2022-04-22,Q4-2021,Materials,-0.09715346534653466,0.5487910189982729,0.059434222750916144,1.3248725816699018,0.4500119615705377,0.43673428295032635,0.4111517264303987,1.190254487382962,-1.2380667100374456,1.924871941717801
44,32,Betsson,Gambling & Casinos,39.583,11.352,0.727,4318.1,9175.4,0.23879999999999998,8244.085,43.378,0.18565,726.2,5816.3,0.1097,0.011559999999999999,-0.21651,Sweden,Mid Cap,BETS B,6.928,2022-02-10,BETS-B.ST,0.06820999999999999,7.312,1.236,1.417,0.11019999999999999,2022-04-22,Q4-2021,Consumer Durables,0.12485600811512473,0.47061708481374115,0.13592157165718732,3.4607578919504327,0.394671332317004,0.348916157590721,0.35996212976654335,0.7403354203792596,-0.9857016014261013,0.9198915085941018
45,1694,Better Collective,Gambling & Casinos,13.668,-4.824,0.296,1155.536,6153.004,0.08863,9324.372,52.69,0.050140000000000004,-1932.867,3551.934,0.0017699999999999999,-0.14090999999999998,-0.23204999999999998,Sweden,Mid Cap,BETCO,22.304,2022-02-24,BETCO.ST,,48.269,5.113,2.625,0.89605,2022-04-22,Q4-2021,Consumer Durables,-0.544173118081586,0.18780030047111948,-0.10570086897580966,-1.9163740604065957,0.5402380037240649,0.48028835062693775,0.5055195048940353,0.9027009200044637,-5.299860045315496,-0.6598609899693899
46,1677,BHG Group,Retailers,57.6,-4.33,0.936,3372.0,13528.9,0.0665,8134.711,67.135,0.09233000000000001,-1878.6,5211.9,-0.22432,-0.49345,-0.63337,Sweden,Large Cap,BHG,14.616,2022-01-28,BHG.ST,,16.371,0.642,1.561,0.5677300000000001,2022-04-22,Q4-2021,Consumer Durables,-0.3604443676970011,0.24924421054187704,0.11670869340498213,2.051944716346053,0.5382329330077698,0.4744549853309476,0.5212873597687391,0.4994214196018816,-7.312457384267764,-3.0322117469120498
47,1376,BICO Group,Medical Equipment,59.273,-2.253,0.129,1076.1,9754.6,-0.02773,10958.71,85.831,-0.033690000000000005,-4863.1,6773.9,-0.23112,-0.6532800000000001,-0.6462600000000001,Sweden,Large Cap,BICO,-46.815,2022-02-23,BICO.ST,,-42.722,8.716,1.618,2.88013,2022-04-22,Q4-2021,Health Care,-0.717917300225867,0.11031718368769605,0.1475543654004181,2.022122271782196,0.7246106066838263,0.6705897790102251,0.6687815647988874,1.723348947430745,-6.4860703886066355,-4.202596356801771
48,33,Bilia,Auto & Equipment,23.819,17.736,2.064,6010.0,17200.0,0.17803000000000002,13107.0,33.742,0.32986,739.0,4417.0,-0.07273,-0.17422,-0.11205999999999999,Sweden,Large Cap,BILI A,9.018,2022-02-09,BILI-A.ST,0.06275,8.557,0.369,2.967,0.04776,2022-04-22,Q4-2021,Consumer Durables,0.16730812768847633,0.3494186046511628,-0.044730553136028806,-1.3089013370610574,0.3213091570425822,0.3046228532829111,0.3132109958468695,1.3120400004522637,-1.9057916558299126,-1.2716713576157739
49,34,BillerudKorsnäs,Forest & Wood Products,68.278,13.087,0.69,13245.0,37978.0,0.07599,31316.289,33.245,0.0741,2393.0,20041.0,0.00501,-0.16444,-0.08785,Sweden,Large Cap,BILL,17.74,2022-01-28,BILL.ST,0.02859,20.944,1.195,1.563,0.044500000000000005,2022-04-22,Q4-2021,Materials,0.11940521930043412,0.34875454210332296,-0.02254136107406368,-0.6552130609544666,0.26603864730828386,0.23100897876019477,0.31530962840927396,0.9123462736676413,-1.0664392369141387,-0.8018176119091254
50,389,BIMobject,IT Services,0.861,-5.507,0.318,57.45,377.942,-1.5678999999999998,651.321,60.63,-0.28815,-118.266,282.065,-0.15,-0.31652,-0.46814999999999996,Sweden,First North,BIM,-4.006,2022-02-11,BIM.ST,,-8.015,5.414,2.309,-0.20774,2022-04-22,Q4-2021,Technology,-0.4192863347100846,0.15200745087870626,-0.08095149267240209,-1.4305870705875905,0.5812478732717242,0.4966291984361223,0.5186211317268192,0.6787529147238237,-2.339211539864359,0.4076050687636386
51,1538,BioArctic,Biotechnology,11.256,-49.844,0.026,-28.379,897.73,,7220.92,51.224,-0.15189,-144.869,788.676,-0.20388,-0.41345,-0.11446999999999999,Sweden,Mid Cap,BIOA B,-45.722,2022-02-03,BIOA-B.ST,,-60.281,311.973,9.156,-0.14526999999999998,2022-04-22,Q4-2021,Health Care,-0.1836863300011665,-0.03161195459659363,0.03394186673194066,0.7120484050510264,0.6091691049245093,0.4923188753555835,0.4368837074105242,0.7912047777848341,0.036127685484575595,-2.800838739614592
