,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
108,247,Concentric,Industrial Components,12.24,40.164,0.778,566.0,2314.0,0.34568,9478.755,54.854,0.24815,236.0,1354.0,-0.01,0.24247,0.35246,Sweden,Mid Cap,COIC,22.245,2021-11-03,COIC.ST,0.35246,0.01414,27.912,5.266,7.001,0.04234,2022-01-28,Q3-2021,Industrials,0.17429837518463812,0.2445980985306828,0.08133165748713944,1.4104660991070184,0.4115847106460892,0.3496160819046548,0.5284898049900019
109,741,Coor Service Management,Business Support & Services,19.928,21.742,1.61,1105.0,6021.0,0.11552,7631.426,27.31,0.11750999999999999,351.0,2119.0,-0.03746,0.01724,0.41979,Sweden,Mid Cap,COOR,22.958,2021-11-09,COOR.ST,0.41979,0.05524,30.649,0.787,3.601,-0.034319999999999996,2022-01-28,Q3-2021,Industrials,0.1656441717791411,0.1835243315063943,0.035200341245614775,1.593806559814066,0.2508551517979416,0.23612766061559667,0.20241882837415867
110,312,Copperstone,Mining,1.737,-21.05,,-55.809,571.47,-0.03786,1318.082,31.149,0.00049,-62.617,547.711,-0.03752,-0.19728,0.7664700000000001,Sweden,First North,COPP B,-81.054,2021-08-20,COPP-B.ST,0.7664700000000001,,5900.0,,2.407,0.67927,2022-01-28,Q2-2021,Materials,-0.11432489031624342,-0.09765866974644337,0.00037297142184922194,0.004815371821462681,0.46634694559588646,0.4153022256449426,0.7098807053949165
111,57,Corem Property A,Real Estate,1.138,-94.656,0.022,1395.0,88985.0,0.018269999999999998,30479.18,44.716,0.09637000000000001,-322.0,31300.0,-0.04965,0.22936,0.43315,Sweden,Large Cap,CORE A,56.236,2021-10-27,CORE-A.ST,0.43315,0.024249999999999997,9.062,15.695,0.974,4.07587,2022-01-28,Q3-2021,Financials,-0.010287539936102236,0.015676799460583243,-0.015992739374715348,-0.4179714770126673,0.4766048997174189,0.3821049799801452,0.3506839235927705
112,2218,Corem Property D,Real Estate,3.097,-1075.474,0.022,1395.0,88985.0,0.018269999999999998,346302.688,11.544,0.09637000000000001,-322.0,31300.0,-0.012969999999999999,0.01839,-0.9407599999999999,Sweden,Large Cap,CORE D,295.496,2021-10-27,CORE-D.ST,,0.06568,102.962,178.323,11.064,4.07587,2022-01-28,Q3-2021,Financials,-0.010287539936102236,0.015676799460583243,0.012795892665597108,1.0877168821233536,0.10947708635055599,0.09600600577554189,0.10781876734350271
113,398,Cortus Energy,Biomass Energy,2.207,-8.643,0.0,-36.747,132.358,-10.08885,516.753,67.955,-1.62295,-59.787,48.63,-0.39243,-0.28235,-0.33551000000000003,Sweden,First North,CE,-7.619,2021-10-29,CE.ST,-0.33551000000000003,,-5.648,9065.836,10.626,-0.0014299999999999998,2022-01-28,Q3-2021,Utilities,-1.2294262800740283,-0.27763338823493855,-0.07949361234108754,-0.8693938925546947,0.7724117744036808,0.6615328691765386,0.8380217504129562
114,270,C-RAD,Medical Equipment,1.98,143.515,0.852,165.7,306.7,0.31277,1765.23,36.287,0.10861000000000001,12.3,231.1,-0.09672,-0.17247,0.12836999999999998,Sweden,Small Cap,CRAD B,45.812,2022-01-27,CRAD-B.ST,0.12836999999999998,,69.391,6.758,7.638,0.13383,2022-01-28,Q4-2021,Health Care,0.05322371267849416,0.5402673622432345,0.07935918002892861,1.9916088746090523,0.37500300638979117,0.3531436593457476,0.36520167610076604
115,278,Creades,Holding Companies,20.783,-16.054,,,13520.0,0.3261,15700.88,45.25,0.32391,-978.0,12945.0,-0.02528,0.07332,0.31122,Sweden,Large Cap,CRED A,3.61,2022-01-27,CRED-A.ST,0.31122,0.012110000000000001,3.745,,1.213,0.62091,2022-01-28,Q4-2021,Financials,-0.07555040556199305,,0.026995607216883988,0.5451096866109281,0.47159784966996565,0.4282106830347679,0.4538881496375412
116,2205,Creaspac SPAC,Investment Banking,4.817,-1239.506,,-8.0,2466.0,,2510.0,10.96,-0.0032500000000000003,-2.025,2459.0,-0.0039700000000000004,0.022400000000000003,-0.9407599999999999,Sweden,Mid Cap,CPAC SPAC,-5.625,2021-11-17,CPAC-SPAC.ST,,,-313.75,,1.021,,2022-01-28,Q3-2021,Financials,-0.0008235054900366003,-0.0032441200324412004,-0.005141344227724165,-0.48760288559864573,0.0976373096393177,0.08514391753626505,0.09663847279510727
117,1382,Crunchfish,Biometric,2.991,-17.675,0.15,1.541,44.823,-5.44457,616.026,105.309,-2.62617,-34.853,11.259,-0.09455,-0.55684,0.18642,Sweden,First North,CFISH,-22.313,2021-11-30,CFISH.ST,0.18642,,-19.099,91.835,54.714,-0.05984,2022-01-28,Q3-2021,Technology,-3.0955679900524027,0.0343796711509716,-0.1970007660541777,-2.565300667403957,1.0737741680693922,0.9589647440618521,0.7038324465265478
118,2253,CTEK,Electrical Components,29.876,-587.595,0.608,482.5,1458.5,0.11557,7756.253,43.405,0.10757,-13.2,636.8,-0.25071,-0.9104800000000001,-0.9407599999999999,Sweden,Mid Cap,CTEK,57.818,2021-11-10,CTEK.ST,,,111.969,8.752,12.18,,2022-01-28,Q3-2021,Industrials,-0.0207286432160804,0.3308193349331505,-0.11342859478908673,-1.089241097222113,0.7441742345473177,0.6934692920253664,0.9544170210233436
119,58,CTT Systems,Installation,2.795,-600.0,0.452,130.0,318.6,0.07264999999999999,2700.0,30.193,0.05657,-4.5,208.6,0.00233,0.02864,0.45020000000000004,Sweden,Mid Cap,CTT,150.473,2021-10-28,CTT.ST,0.45020000000000004,0.00807,228.817,18.75,12.943,-0.01636,2022-01-28,Q3-2021,Industrials,-0.021572387344199424,0.40803515379786565,0.009059232905066272,0.31513449381518277,0.35793845104604155,0.32430063273863285,0.2634723988675642
120,245,Dedicare,Outsourcing,1.502,12.224,2.524,434.2,452.8,0.5082099999999999,633.223,43.276,0.37985,51.8,159.8,-0.11549,-0.1201,0.4371,Sweden,Small Cap,DEDI,6.977,2021-10-21,DEDI.ST,0.4371,0.03709,10.432,0.554,3.963,0.20298,2022-01-28,Q3-2021,Industrials,0.3241551939924906,0.9589222614840989,-0.04195086985665941,-0.9660374124188219,0.3883933029649618,0.3566657613608669,0.39800329493664943
121,2080,Desenio,Home Furnishings,10.949,-3.295,0.756,864.7,1650.5,0.10060000000000001,2380.714,76.767,0.18671,-722.6,245.3,-0.02766,-0.67124,-0.9407599999999999,Sweden,First North,DSNO,25.035,2021-10-27,DSNO.ST,,,51.982,1.907,9.705,,2022-01-28,Q3-2021,Consumer Durables,-2.945780676722381,0.5239018479248713,-0.24555079663043544,-3.629468528247,0.8939352187049852,0.5712942827423051,0.6200660530643399
122,62,Diamyd Medical,Biotechnology,6.531,-9.456,0.001,-80.756,332.166,-1.48625,1171.598,106.43,-0.28142,-123.898,293.646,-0.15856,-0.48546999999999996,-0.43593000000000004,Sweden,First North,DMYD B,-8.318,2022-01-26,DMYD-B.ST,-0.43593000000000004,,-13.29,5771.42,3.99,0.7393000000000001,2022-01-28,Q1-2022,Health Care,-0.42192980663792456,-0.24311940415334501,0.11840612741978385,0.9535849436612539,0.8079642565177205,0.59656570321154,1.138031897954332
123,282,DistIT,Computer Hardware,2.427,-9.038,1.508,535.0,1619.7,0.07676999999999999,1703.73,54.097,0.08087,-188.5,559.4,-0.125,0.33152000000000004,1.0082,Sweden,First North,DIST,27.45,2021-10-22,DIST.ST,1.0082,0.01633,33.626,0.698,3.046,0.51416,2022-01-28,Q3-2021,Technology,-0.336968180193064,0.33030808174353277,0.10845638698974058,1.8290286519704886,0.5330758762687515,0.49577694165679587,0.5434683622331021
124,63,Diös Fastigheter,Real Estate,28.685,-22.303,0.06,1263.0,27563.0,0.045419999999999995,14362.82,32.466,0.17735,-644.0,10065.0,-0.03524,0.04003999999999999,0.40110999999999997,Sweden,Mid Cap,DIOS,23.904,2021-10-22,DIOS.ST,0.40110999999999997,0.03258,7.609,8.668,1.427,0.1393,2022-01-28,Q3-2021,Financials,-0.06398410332836563,0.0458222980081994,0.006939350641237185,0.2482910292626206,0.2762946482906985,0.2643429979115204,0.25615182056113983
125,910,Dometic,Auto & Equipment,120.427,-4.45,0.414,6361.0,52030.0,0.06846000000000001,33851.02,32.548,0.07689,-7607.0,22447.0,-0.14245,-0.26142,-0.07386,Sweden,Large Cap,DOM,16.342,2022-01-27,DOM.ST,-0.07386,0.023119999999999998,19.005,1.573,1.508,0.38322,2022-01-28,Q4-2021,Consumer Durables,-0.3388871564128837,0.12225639054391697,0.0482174066790364,1.3593910568931071,0.29960759189923425,0.2849622557837235,0.32508661109799886
126,64,Doro,Consumer Electronics,2.125,-4.164,0.991,600.2,1658.0,0.1018,697.935,87.446,0.08834,-167.6,885.2,-0.56231,-0.53053,-0.39468000000000003,Sweden,Small Cap,DORO,7.572,2021-10-22,DORO.ST,-0.39468000000000003,,8.731,0.425,0.788,-0.00462,2022-01-28,Q3-2021,Consumer Durables,-0.18933574333483957,0.36200241254523524,-0.0054252989799632445,-0.17452082966451268,0.7843866904738502,0.36017598585253435,0.2849154830542697
127,401,Doxa,Holding Companies,5.291,-146.869,0.068,10.2,203.7,-3.7906999999999997,2320.534,83.685,-0.08396,-15.8,198.9,-0.23239,0.55714,4.1658800000000005,Sweden,First North,DOXA,-130.425,2021-10-27,DOXA.ST,4.1658800000000005,,-108.242,166.945,11.667,14.66923,2022-01-28,Q3-2021,Financials,-0.07943690296631473,0.050073637702503684,-0.0020067389133500146,-0.016327738262715687,1.573056505699626,1.01146969241406,1.1264307183854079
128,65,Duni,Personal Products,3.902,-132.359,0.756,848.0,6204.0,0.04694,4897.296,37.046,0.037450000000000004,-37.0,2697.0,-0.15008,-0.05957,0.01362,Sweden,Mid Cap,DUNI,35.156,2021-10-21,DUNI.ST,0.01362,,48.49,1.044,1.816,0.00845,2022-01-28,Q3-2021,Food and Beverage,-0.013718946978123842,0.13668600902643455,0.09377991916762585,4.24793760678859,0.3219072993988347,0.28081922268024995,0.20233516498250836
129,602,Dustin Group,Computer Hardware,26.272,-3.642,1.197,2800.6,15401.2,0.0782,10491.79,40.879,0.08968999999999999,-2881.1,4826.5,-0.11413999999999999,-0.04676,0.222,Sweden,Mid Cap,DUST,20.782,2022-01-12,DUST.ST,0.222,0.02383,24.236,0.569,2.174,0.82765,2022-01-28,Q1-2022,Technology,-0.5969335957733347,0.18184297327480975,0.029394637383902467,0.6923346984621184,0.3771499455954963,0.32324849376384934,0.38912725633058
130,67,Eastnine,Real Estate,1.414,-12.293,0.036,207.845,6345.245,0.03056,2997.58,22.25,0.19042,-243.842,3484.135,-0.08967,-0.10904,0.12985,Sweden,Mid Cap,EAST,29.097,2021-11-10,EAST.ST,0.12985,0.02239,4.474,13.259,0.86,0.30286,2022-01-28,Q3-2021,Financials,-0.0699863811247268,0.03275602439306914,-0.01255264124767741,-0.5468361353987308,0.19382365228191858,0.1749588270527488,0.21038634781208415
131,460,Ecoclime,Energy & Recycling,0.983,-26.291,0.392,82.665,348.908,-0.07055,583.528,35.718,-0.03902,-22.195,305.739,-0.28524,-0.30901,0.02222,Sweden,First North,ECC B,-39.724,2021-11-11,ECC-B.ST,0.02222,,-48.843,4.267,1.909,0.56067,2022-01-28,Q3-2021,Industrials,-0.07259459866094937,0.2369249200362273,-0.09863563359587257,-2.3742419750429704,0.4679621411070128,0.4016372449473405,0.38075753181377797
132,332,Egetis Therapeutics,Biotechnology,2.176,-4.681,0.051,-31.294,777.377,-0.2572,970.606,56.661,-0.27341,-207.348,554.41,0.00513,0.05376,-0.16713999999999998,Sweden,Small Cap,EGTX,-5.445,2021-11-04,EGTX.ST,-0.16713999999999998,,-6.404,24.313,1.751,3.7401,2022-01-28,Q3-2021,Health Care,-0.3739975830161794,-0.04025588614018681,0.022794820741145472,0.3097774564560532,0.504699291037773,0.42025074722886313,0.6744131267283981
133,68,Elanders,Broadcasting & Publishing,2.915,5.431,1.21,1615.0,9303.0,0.10326,5735.067,42.514,0.11499000000000001,1056.0,3122.0,0.10339999999999999,-0.07102,0.29553,Sweden,Mid Cap,ELAN B,14.639,2021-10-15,ELAN-B.ST,0.29553,0.019110000000000002,15.975,0.51,1.837,0.00215,2022-01-28,Q3-2021,Consumer Durables,0.3382447149263293,0.17359991400623453,-0.009451531032767635,-0.2824256230580992,0.3772023624585749,0.3449598775518486,0.3067169042376288
134,69,Electra Gruppen,Consumer Electronics,1.184,13.278,3.821,255.9,513.0,0.20483,412.959,56.721,0.13922,31.1,204.0,0.3367,0.26032,0.5691700000000001,Sweden,Small Cap,ELEC,10.934,2021-11-16,ELEC.ST,0.5691700000000001,0.053529999999999994,14.541,0.211,2.024,-0.14486000000000002,2022-01-28,Q3-2021,Consumer Durables,0.15245098039215688,0.4988304093567252,-0.038512983271800416,-1.1364038898803202,0.407796830623308,0.3352502352536205,0.3106090407701443
135,70,Electrolux B,Consumer Electronics,325.518,213.411,1.167,23984.0,107607.0,0.24438,52072.352,28.293,0.25132,244.0,18604.0,-0.05959,-0.20044,-0.15227000000000002,Sweden,Large Cap,ELUX B,8.92,2022-01-28,ELUX-B.ST,-0.15227000000000002,0.05069,11.134,0.414,2.799,0.08035,2022-01-28,Q4-2021,Consumer Durables,0.013115459041066438,0.22288512829091045,-0.05923887192131083,-2.1814386472020657,0.27293335983244116,0.2534539918208251,0.24888769162624558
136,1930,Electrolux Professional B,Consumer Electronics,20.871,-16.659,0.741,2653.0,10609.0,0.12633,18824.699,36.993,0.13816,-1130.0,3525.0,-0.0253,-0.02166,0.39302,Sweden,Large Cap,EPRO B,34.755,2022-01-28,EPRO-B.ST,0.39302,0.0076300000000000005,38.654,2.394,5.34,0.45051,2022-01-28,Q4-2021,Consumer Durables,-0.32056737588652484,0.25007069469318505,0.09927179591766655,2.4608579488858475,0.3467363419522356,0.33142642687962987,0.36972513539262214
137,71,Elekta,Medical Equipment,120.253,35.774,0.585,5341.0,23843.0,0.17423,36132.109,25.817,0.14396,1010.0,8141.0,-0.053079999999999995,-0.2632,-0.22373,Sweden,Large Cap,EKTA B,21.697,2021-11-25,EKTA-B.ST,-0.22373,0.02335,30.706,2.589,4.438,-0.06487,2022-01-28,Q2-2022,Health Care,0.12406338287679647,0.22400704609319297,0.08086496702993706,3.4860141908830897,0.2607203165355849,0.24571776341082446,0.21260374295316387
138,72,Elos Medtech,Medical Equipment,1.362,182.382,0.634,244.9,1095.6,0.1133,2589.828,119.379,0.11010999999999999,14.2,609.4,-0.10833,0.48611,1.95853,Sweden,Mid Cap,ELOS B,30.014,2021-10-20,ELOS-B.ST,1.95853,0.0046700000000000005,38.597,3.731,4.25,0.04922,2022-01-28,Q3-2021,Health Care,0.023301608139153267,0.22353048557867838,0.08114007390030675,0.5791863010103496,0.8501900686329186,0.6750550856552934,1.2839755701881566
139,596,Eltel,Installation,0.639,6.344,1.302,918.905,6606.41,0.01901,2255.386,26.134,-0.03036,355.535,2284.075,-0.17701,-0.38276000000000004,-0.36356,Sweden,Mid Cap,ELTEL,56.104,2021-11-03,ELTEL.ST,-0.36356,,-31.253,0.262,0.987,-0.09404,2022-01-28,Q3-2021,Industrials,0.15565819861431873,0.13909294155221974,-0.12769698273991892,-4.3647422267919636,0.25560638097668564,0.2244342025888629,0.26814004539885483
140,2105,Embellence,Home Furnishings,1.525,45.185,1.074,350.4,594.7,0.32803,750.07,35.542,0.18692,16.6,270.7,-0.07763,-0.23638,-0.9407599999999999,Sweden,First North,EMBELL,11.213,2021-10-25,EMBELL.ST,,,14.824,1.174,2.771,,2022-01-28,Q3-2021,Consumer Durables,0.061322497229405255,0.5892046409954598,-0.13028448197647635,-3.7758050480311627,0.3201867706204922,0.29675272216043486,0.3162443468031432
141,1374,Embracer,Gaming,481.574,-13.98,0.211,9972.3,53579.102,-0.02313,94967.289,49.794,-0.03662,-6792.9,37131.5,0.11567,-0.23309999999999997,-0.10633,Sweden,First North,EMBRAC B,-97.079,2021-11-17,EMBRAC-B.ST,-0.10633,,-64.85,8.408,2.558,1.6381899999999998,2022-01-28,Q2-2022,Consumer Durables,-0.18294170717584798,0.18612294024636694,-0.06129824518179361,-1.2877939694187075,0.4725455494391882,0.4403619369931734,0.4362558843792808
142,1576,Enad Global 7,Gaming,11.316,-1.368,0.206,734.7,6270.6,0.0095,2639.675,102.198,-0.02275,-1929.5,4435.7,0.09783,-0.54776,-0.69639,Sweden,First North,EG7,51.368,2021-11-25,EG7.ST,-0.69639,,-26.164,2.041,0.595,4.67938,2022-01-28,Q3-2021,Consumer Durables,-0.434993349414974,0.11716582145249259,-0.11605185963820597,-1.2724155209255807,0.8113834039458181,0.6638151813986238,0.835916290844386
143,290,Endomines,Mining - Gold & Silver,0.581,-5.139,0.006,-4.147,586.177,-0.47698999999999997,641.768,65.507,-0.5647099999999999,-124.888,442.194,0.007189999999999999,0.09804,0.02941,Sweden,Small Cap,ENDO,-3.11,2021-08-20,ENDO.ST,0.02941,,-2.312,174.157,1.451,-0.02444,2022-01-28,Q2-2021,Materials,-0.28242807455551183,-0.0070746549250482365,-0.08198002915301994,-1.3289800871312918,0.5580735247428422,0.42706905446123755,0.5653654147359493
144,73,Enea,IT Consulting,5.037,-14.766,0.316,651.3,2984.1,0.09683,5144.37,41.653,0.11363,-348.4,1699.4,0.03254,-0.03644,0.08676,Sweden,Mid Cap,ENEA,26.297,2021-10-26,ENEA.ST,0.08676,,26.623,5.447,3.027,0.3378,2022-01-28,Q3-2021,Technology,-0.2050135341885371,0.21825676083241177,0.03804128347085911,1.0618355586044201,0.38694345709252864,0.36139186481460683,0.32835039215978773
145,75,EnQuest,Oil & Gas -Exploration,14.105,1.153,0.239,1888.522,36648.371,0.03896,5110.854,57.192,-1.64666,4430.891,370.941,-0.08446,0.00296,0.84857,Sweden,Mid Cap,ENQ,23.392,2021-09-02,ENQ.ST,0.84857,,-7.362,0.582,13.778,-0.00313,2022-01-28,Q2-2021,Energy,11.945002035364114,0.051530857947274106,-0.10543784181376248,-1.6661459101428806,0.5992897284763984,0.5677867762509446,0.579993490705639
146,484,Enzymatica,Health Products,1.52,-27.097,0.466,46.65,173.215,-0.38415,761.343,50.719,-0.27979,-28.097,134.285,-0.5268999999999999,-0.51243,-0.7404600000000001,Sweden,First North,ENZY,-22.045,2021-11-02,ENZY.ST,-0.7404600000000001,,-19.783,9.427,5.67,0.15483,2022-01-28,Q3-2021,Food and Beverage,-0.2092340916707004,0.26931847703720807,-0.12329812932591733,-2.5519113669851956,0.619928136564902,0.4942402836260237,0.44282338171484664
147,291,Eolus Vind,Wind Energy,17.456,15.117,1.702,-718.996,1844.35,0.31161,2714.863,55.945,0.04974,179.588,984.948,-0.31618999999999997,-0.44002,-0.48874,Sweden,Mid Cap,EOLU B,18.871,2021-11-18,EOLU-B.ST,-0.48874,0.018349999999999998,55.112,0.865,2.756,-0.11055,2022-01-28,Q3-2021,Utilities,0.182332468313048,-0.3898370699704503,-0.12635372693020164,-2.319308946090625,0.4836374526978666,0.45288970485890245,0.4993086574114429
148,1712,Epiroc B,Industrial Machinery,98.266,47.695,0.816,15453.0,48583.0,0.35479,197171.906,29.287,0.27372,4134.0,25729.0,-0.10986000000000001,-0.06692000000000001,0.11115,Sweden,Large Cap,EPI B,21.775,2022-01-26,EPI-B.ST,0.11115,0.01847,27.758,4.973,7.663,0.10703,2022-01-28,Q4-2021,Industrials,0.16067472501846167,0.3180742234938147,-0.08494221405295388,-2.824455230295622,0.2655335695090338,0.25679565900486545,0.27563129443128864
149,293,Episurf Medical,Medical Equipment,3.168,-15.673,0.049,3.0,134.6,-3.47644,998.391,74.785,-0.55132,-63.7,120.8,-0.17873,0.05791,0.35442999999999997,Sweden,Small Cap,EPIS B,-13.515,2021-10-29,EPIS-B.ST,0.35442999999999997,,-12.597,151.271,8.265,-0.01895,2022-01-28,Q3-2021,Health Care,-0.527317880794702,0.022288261515601784,-0.1904352464495228,-2.489458362128479,0.5983624623268767,0.5028754006179416,0.7011034569755701
150,1874,EQT,Holding Companies,409.656,-114.57,0.41,12040.7,40087.602,0.29793,338678.906,44.775,0.30887,-2956.1,30312.9,-0.25628,-0.19260000000000002,0.3271,Sweden,Large Cap,EQT,37.479,2022-01-19,EQT.ST,0.3271,0.00823,35.582,20.602,11.173,1.31487,2022-01-28,Q4-2021,Financials,-0.09751953788651035,0.3003596972450485,-0.038078765864933084,-0.771409673555436,0.4076162023850436,0.38562922334811467,0.4524154490889112
151,77,Ericsson B,Communications,787.688,19.645,0.76,100749.0,305614.0,0.25503,376825.812,27.353,0.2119,19182.0,107099.0,0.19774999999999998,0.13611,0.1257,Sweden,Large Cap,ERIC B,9.788,2022-01-25,ERIC-B.ST,0.1257,0.02212,16.579,1.622,3.518,0.12553,2022-01-28,Q4-2021,Technology,0.17910531377510527,0.32966094485200287,0.09430538608350914,3.4753153060610686,0.2568651101949475,0.2242735898514517,0.2487035172987102
152,1470,Essity B,Personal Products,460.459,73.117,0.696,35093.0,175050.0,0.10622999999999999,185277.797,21.209,0.12583,2534.0,59874.0,-0.04316,-0.052779999999999994,-0.0504,Sweden,Large Cap,ESSITY B,18.237,2022-01-26,ESSITY-B.ST,-0.0504,0.026539999999999998,21.493,1.52,3.094,0.13195,2022-01-28,Q4-2021,Food and Beverage,0.042322209974279316,0.20047415024278778,-0.04410759820731969,-2.2405471950964047,0.18531008336985808,0.16933416222149816,0.18042593162072984
153,750,Evolution,Gambling & Casinos,1965.433,55.301,0.239,7798.845,40927.43,0.17645,240924.297,64.944,0.16126000000000001,4356.572,32919.031,-0.20848,-0.29373,0.33332999999999996,Sweden,Large Cap,EVO,41.535,2021-10-28,EVO.ST,0.33332999999999996,0.0063,45.384,24.679,7.319,5.4784500000000005,2022-01-28,Q3-2021,Consumer Durables,0.1323420485858165,0.19055301053596574,-0.09454908483956193,-2.0734073156008077,0.5740328595798162,0.5089227994073645,0.41793846766721177
154,79,eWork,IT Consulting,0.973,8.615,4.023,441.191,3123.382,10.787070000000002,2017.08,34.72,0.46332999999999996,234.132,164.658,0.04093,0.11429,0.23940999999999998,Sweden,Small Cap,EWRK,19.955,2021-10-19,EWRK.ST,0.23940999999999998,0.03846,26.439,0.161,12.25,0.03786,2022-01-28,Q3-2021,Technology,1.4219290893852714,0.1412542558034848,-0.0026950821786722035,-0.07090654254047471,0.3543653280910504,0.3101222284633865,0.34835764501821637
155,1355,ExpreS2ion Biotech,Biotechnology,11.848,-12.91,0.089,6.634,159.428,-5.77375,665.428,70.792,-0.32358,-51.542,145.988,-0.48555,-0.53806,0.424,Sweden,First North,EXPRS2,-10.58,2021-11-15,EXPRS2.ST,0.424,,-12.484,47.15,4.558,2.71488,2022-01-28,Q3-2021,Health Care,-0.3530564155958024,0.041611260255413104,0.05751516011299662,0.7679208225273295,0.935096719674276,0.8227772577274675,0.6864446622449331
156,1968,Exsitec,IT Consulting,5.607,-11.427,0.943,328.587,475.887,-0.00487,2469.755,62.082,-0.07335,-216.136,242.592,-0.0781,-0.01726,0.87961,Sweden,First North,EXS,-1940.682,2021-11-10,EXS.ST,0.87961,0.0072299999999999994,-137.96,5.502,10.181,1.06316,2022-01-28,Q3-2021,Technology,-0.8909444664292309,0.6904727382761033,-0.14159102540550506,-2.7379204624647016,0.5756407264415003,0.5168900830899075,0.4739740255734384
157,80,Fabege,Real Estate,71.144,-46.391,0.034,2144.0,83605.0,0.02487,45184.961,27.032,0.0971,-974.0,43007.0,-0.07919999999999999,-0.08044000000000001,0.09763,Sweden,Large Cap,FABG,36.508,2021-10-20,FABG.ST,0.09763,0.02635,10.572,15.877,1.051,0.06356,2022-01-28,Q3-2021,Financials,-0.022647475992280328,0.02564439925841756,-0.02595821152406874,-0.9947864034984869,0.2551524161393672,0.24789320499885778,0.23915781075490133
158,81,Fagerhult,Construction Tools,5.121,20.899,0.552,2545.0,12632.5,0.07266,10259.47,31.55,0.13912000000000002,490.9,6055.1,-0.16207999999999997,-0.26709,0.16499,Sweden,Mid Cap,FAG,20.251,2021-10-29,FAG.ST,0.16499,0.00864,12.107,1.472,1.694,-0.022029999999999998,2022-01-28,Q3-2021,Industrials,0.0810721540519562,0.201464476548585,-0.08066295718129757,-2.8898884793992314,0.3034086754112351,0.27668346983946623,0.25581894228605107
159,2046,Fasadgruppen,Construction Supplies,13.403,-13.512,0.764,1141.8,2933.7,0.09944000000000001,6898.976,34.526,0.1263,-510.6,1190.8,-0.10798,0.13095,0.7002200000000001,Sweden,Mid Cap,FG,36.566,2021-11-18,FG.ST,0.7002200000000001,,45.825,3.076,5.794,,2022-01-28,Q3-2021,Industrials,-0.42878736983540483,0.3892013498312711,0.06164377984894054,1.9461037106875252,0.34160880737341787,0.31619674342760223,0.2903106198601981
160,83,Fast Balder,Real Estate,146.943,-3.632,0.04,6484.0,216514.0,0.02798,109736.602,31.331,0.18266,-30212.0,80465.0,-0.08206,-0.0023699999999999997,0.38447000000000003,Sweden,Large Cap,BALD B,37.976,2021-11-11,BALD-B.ST,0.38447000000000003,,7.206,12.775,1.364,0.25429999999999997,2022-01-28,Q3-2021,Financials,-0.3754675946063506,0.029947255142854505,-0.019805753894246436,-0.5859950139554257,0.2677434100824651,0.25901102449861857,0.3097683913841443
161,393,Fastator,Real Estate,3.887,-1.817,0.064,174.551,4695.356,0.10247,1552.114,34.587,0.13195,-854.029,1763.887,0.02545,0.07812000000000001,-0.09803,Sweden,Mid Cap,FASTAT,9.147,2021-11-04,FASTAT.ST,-0.09803,0.03226,6.584,5.146,0.88,0.33457000000000003,2022-01-28,Q3-2021,Financials,-0.4841744397458567,0.0371752429421752,0.050115938244973623,1.3960812767099948,0.3374551063519911,0.30641173639454095,0.32900674819239883
162,82,Fastpartner A,Real Estate,10.883,-43.716,0.051,1297.0,36136.699,0.0395,21504.061,44.216,0.18157,-491.9,15923.8,-0.14123,-0.08793,0.20639,Sweden,Large Cap,FPAR A,29.501,2021-10-19,FPAR-A.ST,0.20639,0.0189,6.632,11.628,1.35,0.12462999999999999,2022-01-28,Q3-2021,Financials,-0.030890867757696026,0.035891490808277755,0.020310408731130325,0.5308197669881507,0.33546179172144386,0.31419390009394765,0.35068017882602465
163,1903,Fastpartner D,Real Estate,2.221,-33.552,0.051,1297.0,36136.699,0.0395,16504.061,9.768,0.18157,-491.9,15923.8,0.00995,-0.03791,0.015,Sweden,Large Cap,FPAR D,25.516,2021-10-19,FPAR-D.ST,0.015,0.06158,5.09,8.924,1.036,0.12462999999999999,2022-01-28,Q3-2021,Financials,-0.030890867757696026,0.035891490808277755,0.009641373045644164,1.0216990617936623,0.08727486360907541,0.08048169474156469,0.08648793649160494
164,85,Fenix Outdoor,Clothing & Footwear,3.983,21.369,0.934,3736.149,6704.04,0.18189,15371.32,29.076,0.11135,719.331,3841.29,-0.13746,-0.09509000000000001,0.03442,Sweden,Large Cap,FOI B,21.547,2021-10-27,FOI-B.ST,0.03442,0.01313,35.807,2.456,4.002,0.04852,2022-01-28,Q3-2021,Consumer Durables,0.1872628726287263,0.5572981366459627,-0.04535934006941966,-1.664897341626039,0.3013595833560862,0.2943789429242964,0.24970021171197013
