,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
10,8,Addtech,Industrial Components,66.874,175.436,1.153,4023.0,11321.0,0.20126999999999998,49648.508,49.085,0.23887,283.0,3952.0,-0.15741,0.16667,0.39008000000000004,Sweden,Large Cap,ADDT B,40.039,2022-02-08,ADDT-B.ST,0.00659,52.595,3.805,12.563,0.20912,2022-03-30,Q3-2022,Industrials,0.07160931174089069,0.3553573005918205,0.012558188795886327,0.23614960567679202,0.42216230080006445,0.3892535008809101,0.48739315556986457,1.4677963601954966,0.7638578841098554,1.0137993045903242
11,2288,Advanced SolTech,Solar Energy,1.009,-7.244,0.067,125.175,1752.905,0.04559,1411.256,102.546,0.03212,-194.818,499.455,-0.20994,-0.77786,-0.9324899999999999,Sweden,First North,ASAB,36.413,2022-02-24,ASAB.ST,,54.548,9.192,2.826,0.39446,2022-03-30,Q4-2021,Utilities,-0.3900611666716722,0.07141003077748082,0.04680996930573078,0.5919598825294119,1.033860307554024,0.9169509906831872,0.7247458280634844,,-0.040992274325196164,-0.15219710081849314
12,420,Advenica,Security & Surveillance,0.826,-15.817,0.798,71.909,126.864,-0.47487,610.306,76.947,-0.43004,-38.586,39.571,0.34274,0.11,2.30357,Sweden,First North,ADVE,-39.8,2022-02-17,ADVE.ST,,-35.868,6.027,15.423,0.26457,2022-03-30,Q4-2021,Technology,-0.9751080336610144,0.5668195863286669,-0.04841748136403545,-0.7050385024561575,0.7900438614951447,0.7242378447432446,0.6294032809182745,0.8936467047252775,4.114543604908312,-0.3408269180848185
13,1700,Africa Energy,Oil & Gas -Exploration,3.772,-33.827,,-22.437,2324.988,0.08471000000000001,2660.143,54.889,0.0812,-78.639,2310.398,0.10904,-0.11122,-0.04708999999999999,Sweden,First North,AEC,13.668,2022-03-25,AEC.ST,,14.152,,1.151,0.09509000000000001,2022-03-30,Q4-2021,Energy,-0.03403699276055467,-0.009650372389018783,-0.00800381616689494,-0.18896278490748372,0.4333804754730515,0.37610812838325514,0.38820441232663866,1.4488388465585897,0.743716257954508,0.1539123246874436
14,258,Africa Oil,Oil & Gas -Exploration,67.452,5.154,0.226,2041.911,8924.562,0.22576000000000002,8232.737,63.893,0.20117000000000002,1597.446,8532.522,0.33796,0.4426,1.16075,Sweden,Mid Cap,AOI,4.098,2022-02-08,AOI.ST,0.012920000000000001,4.782,4.032,0.965,0.08909,2022-03-30,Q4-2021,Energy,0.18721850350927893,0.22879677456439879,-0.011082785952162721,-0.18988579442967002,0.4893067096430516,0.44571937027859143,0.5349289628465566,0.5944079352014949,3.453360352592847,1.390676857892621
15,241,AFRY,Business Consultants,61.975,76.293,0.776,7838.0,25913.0,0.09580999999999999,21743.424,32.561,0.1027,285.0,10992.0,-0.24706,-0.28251000000000004,-0.24835000000000002,Sweden,Large Cap,AFRY,16.617,2022-02-04,AFRY.ST,0.028650000000000002,19.267,1.082,1.978,0.09754,2022-03-30,Q4-2021,Industrials,0.025927947598253277,0.3024736618685602,-0.045119084495010675,-1.4964336661097886,0.27852757153650765,0.25598869733980817,0.27633917181642104,1.5942505064057888,-4.322125116756932,-4.699772879029225
16,1876,Akelius D,Real Estate,2.582,3.436,0.017,99.0,12475.0,0.00755,6223.14,19.657,-0.03206,1811.0,7039.0,0.00885,0.12176999999999999,0.23077000000000003,Sweden,First North,AKEL D,49.68,2022-02-07,AKEL-D,0.05482,-27.553,29.354,0.884,-0.006999999999999999,2022-03-30,Q4-2021,Financials,0.2572808637590567,0.007935871743486974,-0.0005587717618966148,-0.01051889206381744,0.19657,0.39467927559969695,0.48686,,-0.040992274325196164,-0.15219710081849314
17,1358,Alcadon Group,Electrical Components,3.834,-52.671,1.019,77.4,722.8,0.13792,1632.8,53.959,0.13824,-31.0,340.5,-0.3344,0.26829000000000003,1.49851,Sweden,First North,ALCA,27.122,2022-02-22,ALCA.ST,0.00601,31.7,2.217,4.795,0.57576,2022-03-30,Q4-2021,Industrials,-0.09104258443465492,0.1070835639180963,-0.07923012703919596,-1.3914200887201886,0.47769434796482485,0.42422098297324523,0.5218812886509894,1.5323122834178573,5.499837899316789,1.583124994187779
18,10,Alfa Laval,Industrial Components,306.496,555.823,0.636,14510.0,64361.0,0.16241,132841.715,33.557,0.14714,239.0,32096.0,-0.1309,-0.03621,0.17742999999999998,Sweden,Large Cap,ALFA,22.831,2022-02-02,ALFA.ST,0.01895,27.819,3.247,4.139,0.05753,2022-03-30,Q4-2021,Industrials,0.007446410767696909,0.22544708752194653,-0.024771892410195506,-0.7390790090144079,0.29154691641924163,0.267429659454388,0.30719062696261745,1.3178121634752242,4.014452483880829,0.5599040053995912
19,2146,Aligro Planet SPAC,Investment Banking,0.818,,,,,,1188.75,9.463,,,,-0.023610000000000003,-0.01451,-0.9324899999999999,Sweden,Mid Cap,APAC SPAC A,,,APAC-SPAC-A.ST,,,,,,2022-03-30,Q4-2020,Financials,,,-0.0005587717618966148,-0.01051889206381744,0.08588955711312979,0.08153235896139517,0.48686,,-0.040992274325196164,-0.15219710081849314
20,739,Alimak,Installation,13.999,10.45,0.632,1271.5,5901.7,0.09939,5664.927,30.007,0.08007,542.1,3840.4,-0.08566000000000001,-0.20517,-0.25178999999999996,Sweden,Mid Cap,ALIG,13.396,2022-02-10,ALIG.ST,0.031549999999999995,18.423,1.52,1.475,0.05024,2022-03-30,Q4-2021,Industrials,0.1411571711280075,0.21544639680092179,0.07083565040853945,2.5764710362864855,0.27334442695872413,0.2546145958714569,0.2519801118093899,1.2768842009860686,-0.9173918929278194,-0.5390858682929786
21,1477,Alligo,Industrial Components,1.262,12.752,0.976,3521.0,8679.0,0.0755,7625.719,66.898,0.08439999999999999,598.0,3429.0,-0.21978999999999999,-0.251,-0.02099,Sweden,Mid Cap,ALLIGO B,23.18,2022-02-15,ALLIGO-B.ST,0.01168,25.987,0.896,2.224,0.45866,2022-03-30,Q4-2021,Industrials,0.17439486730825313,0.40569189998847793,-0.017845236691928945,-0.42612926755353475,0.5673309391120159,0.4344288279978694,0.38381380563067785,1.2553062951706366,-0.4341425839439567,-1.9185331733721893
22,364,ALM Equity,Real Estate,0.587,-17.41,0.16,3323.0,13132.0,0.40378,24008.964,38.118,0.4733,-1379.0,7154.0,-0.02028,0.22901,0.36056,Sweden,First North,ALM,8.179,2022-02-25,ALM.ST,0.00124,2.912,11.455,3.356,0.38743,2022-03-30,Q4-2021,Financials,-0.19275929549902152,0.2530459945172099,-0.003796627483668491,-0.07603018530108967,0.3261800878813093,0.2829429578525739,0.4576690892061058,0.5321149888597045,-2.025374086356692,-0.0076950204591222865
23,1419,Ambea,Healthcare Facilities,18.2,4.753,0.688,9849.0,16674.0,0.048470000000000006,4515.171,40.69,0.052320000000000005,950.0,4530.0,-0.21254,-0.25554,-0.33722,Sweden,Mid Cap,AMBEA,23.974,2022-02-09,AMBEA.ST,0.0241,19.015,0.387,0.997,0.1329,2022-03-30,Q4-2021,Health Care,0.2097130242825607,0.5906801007556675,-0.057455943259034026,-1.4244196194597705,0.36774510849639963,0.33155225747879574,0.36968910777776237,1.3718556287404646,-1.3649497160712953,-1.0091584547787387
24,2048,Annehem Fastigheter,Real Estate,1.495,-2.07,0.073,238.1,3954.0,0.04396,1778.639,31.74,0.09802,-859.2,2208.7,-0.19169,-0.13857,0.11667,Sweden,Mid Cap,ANNE B,19.221,2021-04-28,ANNE-B.ST,,8.215,5.151,0.805,,2022-03-30,Q3-2021,Financials,-0.389007108253724,0.060217501264542235,0.03628842428291246,0.9932562221554079,0.32522102997435665,0.29942887302696153,0.3348470362788244,,-0.040992274325196164,-0.15219710081849314
25,505,AQ Group,Industrial Components,2.501,-33.778,1.164,2748.0,4699.0,0.14504,5168.055,38.447,0.13932,-153.0,2615.0,-0.21853,-0.02249,-0.07046999999999999,Sweden,Mid Cap,AQ,12.845,2022-02-17,AQ.ST,0.01179,14.12,0.921,1.976,0.21594999999999998,2022-03-30,Q4-2021,Industrials,-0.058508604206500954,0.5848052777186635,0.011997733477454031,0.3024037151674119,0.3651366177027541,0.34638456654321903,0.36362332253690355,1.6345860347939922,-1.5807669236284267,0.45967325620311683
26,296,Arcane Crypto,Internet Transactions,3.3,-6.862,1.835,27.788,181.044,-0.25819,860.777,87.657,-1.0973,-125.433,148.948,-0.38142000000000004,-0.41705,-0.61811,Sweden,First North,ARCANE,-25.035,2022-02-25,ARCANE.ST,,-5.271,2.588,5.779,68.10076,2022-03-30,Q4-2021,Technology,-0.8421261111260305,0.15348754998784825,0.020039413201139,0.203694205483506,0.95363891669682,0.8476173249063714,0.9016665708161526,2.136722010993277,-4.391025873799939,-2.602814311403945
27,381,Arctic Paper,Forest & Wood Products,0.605,8.707,1.428,1578.682,5328.063,0.16313,1527.778,48.579,0.1023,175.456,2034.066,0.18420999999999998,0.46804,0.67681,Sweden,Small Cap,ARP,3.288,2022-03-24,ARP.ST,0.04045,5.388,0.201,0.751,0.11823,2022-03-30,Q4-2021,Materials,0.08625875463234722,0.29629567067806817,-0.03499388345012866,-0.5939969068396351,0.41508346404997676,0.38488847176946595,0.5399426088727797,0.7037220735374189,2.14503849574621,3.0049446762684715
28,1710,Arion Banki,Banks,2.886,4.049,0.041,3184.92,106423.0,0.02732,21048.8,30.324,0.147,5198.175,15762.44,-0.05373,0.08191000000000001,0.52771,Sweden,Large Cap,ARION SDB,7.642,2022-02-09,ARION-SDB.ST,0.08596,9.487,4.816,1.335,0.12037,2022-03-30,Q4-2021,Financials,0.32978238140795463,0.02992698946656268,0.04384417389705386,1.6050947917845304,0.3035968533594216,0.2951586573116396,0.2503518754087739,0.7732979271333495,4.670673286392553,1.6814846803779921
29,14,Arise Windpower,Wind Energy,3.526,111.82,0.184,232.0,1511.0,0.07322000000000001,2124.588,52.513,0.08432,19.0,676.0,0.04486,0.32639,-0.02947,Sweden,Small Cap,ARISE,33.286,2022-02-17,ARISE.ST,,31.583,7.642,3.143,0.06559,2022-03-30,Q4-2021,Utilities,0.028106508875739646,0.15354070152217075,-0.007059864187151876,-0.14153159369968288,0.47305209794098263,0.44800670091885464,0.4571751251862551,1.2026059173158548,-2.212741292647865,3.456695239888756
30,1574,Arjo,Medical Supplies,60.546,21.09,0.621,4209.0,14612.0,0.14511,21912.166,39.192,0.10776999999999999,1039.0,6885.0,-0.27392,-0.25647,0.23864999999999997,Sweden,Large Cap,ARJO B,24.376,2022-02-03,ARJO-B.ST,0.01429,29.532,2.416,3.183,0.05441,2022-03-30,Q4-2021,Health Care,0.15090777051561366,0.2880509170544758,-0.06351733152686567,-1.5304261274581803,0.3649126257367402,0.32591997130159844,0.380381613252902,0.305504715378159,-0.3919062335425469,-5.725163960838312
31,1793,Ascelia Pharma,Pharmaceuticals,1.094,-6.88,,,333.493,-2.94836,802.163,42.965,-0.409,-116.597,307.834,-0.22277999999999998,-0.21754,-0.43484,Sweden,Small Cap,ACE,-3.923,2022-02-10,ACE.ST,,-6.228,,2.606,0.3059,2022-03-30,Q4-2021,Health Care,-0.3787658283360512,,0.0147819974675516,0.3350889811071882,0.3836297455982278,0.36156970465959815,0.4043082651890138,0.6717654350585642,-5.429056188182158,-1.714605900579973
32,1473,Aspire Global,Gambling & Casinos,17.047,8.88,0.983,760.324,2254.295,0.28465,5011.069,66.241,0.63144,564.322,1362.97,0.29398,0.43968,0.8908499999999999,Sweden,First North,ASPIRE,15.732,2022-02-17,ASPIRE.ST,,5.737,2.262,3.677,0.48220999999999997,2022-03-30,Q4-2021,Consumer Durables,0.41403846012751566,0.3372779516434184,0.048396842876610724,0.5960709081757305,0.47491388477127466,0.3389969448167485,0.7441470229027461,0.6467394289961204,3.53002148247655,2.1611305502429747
33,17,Assa Abloy,Construction Supplies,470.194,30.447,0.731,37777.0,129975.0,0.15027,285041.971,30.975,0.15663,9362.0,69583.0,-0.07241,0.00196,0.025179999999999998,Sweden,Large Cap,ASSA B,22.009,2022-02-04,ASSA-B.ST,0.016390000000000002,26.108,3.0,4.096,0.10685,2022-03-30,Q4-2021,Industrials,0.13454435709871665,0.2906482015772264,0.09763801748063572,3.5324223535500554,0.2507115644163746,0.2270533359750884,0.2533296197498964,0.9072839462764937,1.2283069793570316,1.4271232044544753
34,18,AstraZeneca,Pharmaceuticals,694.849,-44.564,0.355,210831.203,889263.812,0.01381,1916344.918,28.355,0.0028499999999999997,-43001.801,331421.906,0.16372,0.17143,0.41808,Sweden,Large Cap,AZN,238.046,2022-02-10,AZN.ST,0.014539999999999999,1957.582,6.068,5.782,0.57897,2022-03-30,Q4-2021,Health Care,-0.12974942277955517,0.2370851036047782,0.036407872275754816,1.2595573224699417,0.23599200848346527,0.21078396435633712,0.26492137772461266,0.16472813491848962,4.215723237691374,1.77261171100477
35,19,Atlas Copco A,Industrial Machinery,735.932,35.002,0.811,46529.0,136683.0,0.3064,596116.382,36.991,0.26806,17031.0,67633.0,-0.22530999999999998,-0.08906,-0.09029999999999999,Sweden,Large Cap,ATCO A,25.649,2022-01-25,ATCO-A.ST,0.01568,32.562,5.375,8.814,0.20568,2022-03-30,Q4-2021,Industrials,0.25181494240977037,0.3404154137676229,-0.04634333694840642,-1.4219822214680435,0.28915606963417384,0.27015707559041235,0.2986983188913082,1.0622988190438936,-5.339419906356133,-2.3405584185498833
36,20,Atrium Ljungberg,Real Estate,25.535,-145.318,0.042,3084.0,54285.0,0.031709999999999995,25285.346,33.292,0.1471,-174.0,25541.0,-0.049569999999999996,0.032639999999999995,0.20983000000000002,Sweden,Large Cap,ATRLJ B,27.702,2022-02-10,ATRLJ-B.ST,0.0274,6.4,8.199,0.99,0.09412000000000001,2022-03-30,Q4-2021,Financials,-0.006812575858423711,0.05681127383255043,0.040829043458856074,1.207378967757684,0.2676714404541968,0.25749866006897537,0.3099311603055856,0.6906109997624383,3.6054452483395796,1.8650072402103988
37,920,Attendo,Healthcare Facilities,7.942,5.064,0.611,4182.0,21076.0,0.04332,4886.798,29.882,0.0113,965.0,4957.0,-0.21350999999999998,-0.20021,-0.39000999999999997,Sweden,Mid Cap,ATT,24.176,2022-02-10,ATT.ST,,87.011,0.379,0.986,0.050019999999999995,2022-03-30,Q4-2021,Health Care,0.19467419810369174,0.19842474852913267,-0.04224440769574134,-1.2877963497553562,0.2863636678761893,0.2597533695949731,0.30065032563741284,0.971892484111789,-3.0563673028309095,-0.5413007923238244
38,21,Autoliv,Auto & Equipment,249.075,29.699,1.092,12677.29,63235.43,0.14967,74753.251,34.228,0.16427,2517.0,22090.869,-0.22638000000000003,-0.03911,-0.0998,Sweden,Large Cap,ALIV SDB,14.758,2022-01-28,ALIV-SDB.ST,0.02954,17.554,1.083,3.384,-0.18481000000000003,2022-03-30,Q4-2021,Consumer Durables,0.11393847838217683,0.2004776436247844,-0.018863992015734743,-0.5900653514654244,0.29178322794971023,0.26910682133618224,0.29300371935569397,1.3940189963798577,0.42144274336145116,0.9620222753499841
39,22,Avanza Bank,Retail & Mortgage Banks,194.798,20.137,0.012,2548.0,279082.0,0.00873,38441.841,48.087,0.43553,1909.0,4700.0,-0.25617,-0.20187000000000002,-0.09221,Sweden,Large Cap,AZA,15.774,2022-01-20,AZA.ST,0.03723,18.729,11.646,8.179,0.36286999999999997,2022-03-30,Q4-2021,Financials,0.40617021276595744,0.009129933137930788,0.025642039854113508,0.714038413898261,0.40249324590970614,0.3775507783168402,0.3291324004909696,1.0164396154652864,-4.52134351499893,-5.190743548526896
40,1557,Awardit,Advertising,4.083,-17.317,0.453,195.454,1168.476,0.11871000000000001,2117.344,58.188,0.060880000000000004,-122.269,505.595,-0.22561,0.25123,1.3009,Sweden,First North,AWRD,31.875,2022-02-25,AWRD.ST,,59.904,3.838,4.188,2.83117,2022-03-30,Q4-2021,Consumer Durables,-0.24183190102750224,0.16727258411811624,0.1195339619967355,2.1326101425848702,0.4929724850553581,0.4520683805613328,0.5137117357081272,1.2805724881052851,3.6135327803787294,1.0740394258302854
41,24,Axfood,Food Retail,97.644,85.955,2.439,8946.0,23731.0,0.24721,64293.981,23.644,0.41537999999999997,748.0,4952.0,0.17646,0.46090000000000003,0.46299,Sweden,Large Cap,AXFO,26.603,2022-02-03,AXFO.ST,0.0253,29.904,1.111,12.983,0.26135,2022-03-30,Q4-2021,Food and Beverage,0.15105008077544427,0.37697526442206397,0.06946473785693352,3.509086392020247,0.18566591139730473,0.1626726938388515,0.1814303689322367,0.024147001020802222,2.250531517229051,2.589703706643288
42,1769,Azelio,Renewable Energy,16.868,-2.772,0.001,137.736,1252.402,-0.61422,1163.405,132.931,-0.36293,-419.732,1008.102,-0.57744,-0.68268,-0.8207099999999999,Sweden,First North,AZELIO,-2.031,2022-02-25,AZELIO.ST,,-3.108,7.667,1.154,0.35811,2022-03-30,Q4-2021,Utilities,-0.4163586621195078,0.10997746729883855,-0.2821371801147424,-2.0725517187965625,1.0638730006478854,0.8095763896165311,1.2476552189374888,1.267929166809696,-5.022860442483492,-2.2666520925279876
43,1313,B3 Consulting,IT Consulting,2.351,14.156,1.647,283.5,559.7,0.33860999999999997,995.164,54.695,0.23279,70.3,194.6,0.40097,0.7109099999999999,1.4768100000000002,Sweden,Small Cap,B3,14.808,2022-02-18,B3.ST,0.03017,21.536,1.078,5.114,0.09273999999999999,2022-03-30,Q4-2021,Technology,0.36125385405960947,0.5065213507236019,0.23336689769755847,4.717970561419316,0.44650738824002606,0.413121049523604,0.45333961264665523,0.8534168283611316,7.3316362874970755,4.447408397796698
44,377,Bactiguard,Medical Equipment,1.186,-675.907,0.211,78.795,849.29,-0.09515000000000001,3490.382,37.301,-0.10855000000000001,-5.164,541.45,-0.39636000000000005,-0.38213,-0.41753999999999997,Sweden,Mid Cap,BACTI B,-64.974,2022-02-08,BACTI-B.ST,,-59.286,19.494,6.446,0.25780000000000003,2022-03-30,Q4-2021,Health Care,-0.00953735340289962,0.09277749649707404,-0.043413311656821274,-1.2008976022113866,0.37635852468649067,0.35749894248538594,0.33132681166112155,0.00597483416273064,-7.80388546264763,-5.004565058394803
45,1517,Balco Group,Construction Supplies,2.851,-63.846,0.9,296.3,1245.6,0.14227,2528.299,44.479,0.13208,-39.6,692.0,-0.16134,-0.11367000000000001,0.34970999999999997,Sweden,Mid Cap,BALCO,22.248,2022-02-17,BALCO.ST,0.01733,27.662,2.256,3.654,0.01823,2022-03-30,Q4-2021,Industrials,-0.05722543352601156,0.2378773281952473,0.07748685624487017,1.713280311307043,0.38281280298688897,0.35318996178890033,0.4145140544285895,0.5269174299594662,1.5533258922411157,-5.545063159247933
46,1450,Bambuser,Online Services,5.515,-7.6,0.159,-35.796,869.472,-0.89554,1975.529,68.098,-0.30036999999999997,-259.938,769.494,-0.41472000000000003,-0.48622,-0.65932,Sweden,First North,BUSER,-6.205,2022-02-11,BUSER.ST,,-8.071,11.845,2.567,1.28789,2022-03-30,Q4-2021,Technology,-0.33780380353842915,-0.04116981340399691,-0.18277679481603681,-3.1075825431072155,0.6749675949129588,0.6220499887248953,0.539061142162558,-0.010154881788295487,-13.200831698760972,-9.000611936113037
47,27,BE Group,Industrial Components,10.027,326.179,1.735,1102.0,3105.0,0.29827000000000004,2283.255,67.266,0.35031999999999996,7.0,1413.0,0.32453000000000004,0.72059,8.114049999999999,Sweden,Small Cap,BEGR,4.065,2022-01-27,BEGR.ST,0.06838,4.603,0.424,1.616,0.28412,2022-03-30,Q4-2021,Industrials,0.004953998584571833,0.3549114331723027,0.1209975820471807,2.2804236028727183,0.5797852633183794,0.5105384301369968,0.48629612317583415,0.8383629154598289,7.69594225308309,4.536326226265698
48,29,Beijer Alma,Industrial Components,23.552,-28.023,0.849,1744.9,6344.1,0.19768,13619.212,46.558,0.19909,-486.0,2854.0,-0.17668,0.1334,0.42735999999999996,Sweden,Mid Cap,BEIA B,19.287,2022-02-16,BEIA-B.ST,0.015489999999999999,23.969,2.527,4.772,0.3543,2022-03-30,Q4-2021,Industrials,-0.1702873160476524,0.27504295329518763,0.026455229203120045,0.5457566266318847,0.38937196709888955,0.3659653976806181,0.4442752847506005,1.5667494294370015,4.63756201988821,3.1043009956451404
49,30,Beijer Electronics,Computer Hardware,1.048,-20.966,0.757,,2139.075,0.05316,1957.155,56.526,0.04875,-93.348,729.196,-0.13333,0.14382,0.45255,Sweden,Mid Cap,BELE,40.554,2022-01-27,BELE.ST,0.0074,54.067,1.199,2.684,0.13544,2022-03-30,Q4-2021,Technology,-0.12801496442657392,,-0.03499191623202702,-0.5280512724633172,0.5290730114726305,0.5048134436127428,0.6073391475671795,1.3471656391813935,4.640730075352695,2.3268705681088413
50,28,Beijer Ref,Installation,63.159,-112.776,1.105,,15300.0,0.14462,65297.523,49.221,0.18591000000000002,-579.0,5266.0,-0.13694,-0.020640000000000002,0.35616,Sweden,Large Cap,BEIJ B,51.346,2022-01-27,BEIJ-B.ST,0.00644,66.701,3.852,12.4,0.34116,2022-03-30,Q4-2021,Industrials,-0.10995062666160274,,0.004098758819478077,0.08285584274514465,0.39134388550204613,0.3699085773886195,0.45338679623113975,1.9208918045747985,1.6229375804047224,-0.4900110393896694
51,26,Bergman & Beving,Industrial Components,3.121,76.606,0.88,1904.0,5097.0,0.08402,3906.886,38.229,0.10590999999999999,51.0,1778.0,-0.0557,-0.04172,0.17962,Sweden,Mid Cap,BERG B,16.393,2022-02-09,BERG-B.ST,0.021070000000000002,19.87,0.869,2.197,0.07896,2022-03-30,Q3-2022,Industrials,0.028683914510686165,0.3735530704335884,0.0369970438297913,0.8833781232012413,0.38286549278629495,0.37286790013510984,0.38384865865869866,1.4910800988523496,3.973957687182347,0.9683226596028718
